Bar_name,Module,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground,Inner_Outer,Left_Right_Mid
FOR-OAK,10,-1.859306406,-159.398511,-31.06690737,18.45301759,-148.691116,-11.69254437,FOR_OAK,FOR-OAK-10,FOR-10_OAK-10,DAD_EGG_GET_RUG_HIP_CAB_ROB,DAD-FOR-10_EGG-FOR-10_FOR-GET-10_FOR-RUG-10_FOR-HIP-10_CAB-OAK-10_GET-OAK-10_OAK-ROB-10,DAD-FOR_EGG-FOR_FOR-GET_FOR-RUG_FOR-HIP_CAB-OAK_GET-OAK_OAK-ROB,DAD-10_EGG-10_GET-10_RUG-10_HIP-10_CAB-10_GET-10_ROB-10,0,outer,mid
FOR-GET,10,-11.22186041,-159.398511,-35.38363137,-1.859306406,-141.007733,-11.69254437,FOR_GET,FOR-GET-10,FOR-10_GET-10,DAD_EGG_OAK_RUG_HIP_CAB_COP_NEW,DAD-FOR-10_EGG-FOR-10_FOR-OAK-10_FOR-RUG-10_FOR-HIP-10_CAB-GET-10_COP-GET-10_DAD-GET-10_GET-OAK-10_GET-HIP-10_GET-RUG-10_GET-NEW-10,DAD-FOR_EGG-FOR_FOR-OAK_FOR-RUG_FOR-HIP_CAB-GET_COP-GET_DAD-GET_GET-OAK_GET-HIP_GET-RUG_GET-NEW,DAD-10_EGG-10_OAK-10_RUG-10_HIP-10_CAB-10_COP-10_DAD-10_OAK-10_HIP-10_RUG-10_NEW-10,0,in_to_out,mid
FOR-RUG,10,-19.93212741,-159.398511,-11.69254437,-1.859306406,-146.611042,5.949316628,FOR_RUG,FOR-RUG-10,FOR-10_RUG-10,DAD_EGG_OAK_GET_HIP_SAD,DAD-FOR-10_EGG-FOR-10_FOR-OAK-10_FOR-GET-10_FOR-HIP-10_EGG-RUG-10_GET-RUG-10_RUG-SAD-10,DAD-FOR_EGG-FOR_FOR-OAK_FOR-GET_FOR-HIP_EGG-RUG_GET-RUG_RUG-SAD,DAD-10_EGG-10_OAK-10_GET-10_HIP-10_EGG-10_GET-10_SAD-10,0,in_to_out,mid
FOR-HIP,10,-32.92354741,-159.398511,-17.57409037,-1.859306406,-153.773805,-11.69254437,FOR_HIP,FOR-HIP-10,FOR-10_HIP-10,DAD_EGG_OAK_GET_RUG_SAD_WOW_NEW,DAD-FOR-10_EGG-FOR-10_FOR-OAK-10_FOR-GET-10_FOR-RUG-10_GET-HIP-10_HIP-SAD-10_HIP-WOW-10_HIP-NEW-10,DAD-FOR_EGG-FOR_FOR-OAK_FOR-GET_FOR-RUG_GET-HIP_HIP-SAD_HIP-WOW_HIP-NEW,DAD-10_EGG-10_OAK-10_GET-10_RUG-10_GET-10_SAD-10_WOW-10_NEW-10,0,outer,mid
GEL-SEX,10,53.08506359,-136.052756,-17.84211037,60.83833759,-123.218531,7.895627628,GEL_SEX,GEL-SEX-10,GEL-10_SEX-10,DAD_ROB_MOO_PHI_SAW_YAY_CAB,DAD-GEL-10_GEL-ROB-10_GEL-MOO-10_GEL-PHI-10_CAB-SEX-10_ROB-SEX-10_SAW-SEX-8_SEX-YAY-8,DAD-GEL_GEL-ROB_GEL-MOO_GEL-PHI_SAW-SEX_SEX-YAY_CAB-SEX_ROB-SEX,DAD-10_ROB-10_MOO-10_PHI-8_CAB-10_ROB-10_SAW-8_YAY-8,0,in_to_out,right
GEL-ROB,10,41.82992959,-142.516761,-24.93582837,53.08506359,-136.052756,7.895627628,GEL_ROB,GEL-ROB-10,GEL-10_ROB-10,DAD_SEX_MOO_PHI_AMP_CAB_OAK,DAD-GEL-10_GEL-SEX-10_GEL-MOO-10_GEL-PHI-10_AMP-ROB-10_CAB-ROB-10_OAK-ROB-10_ROB-SEX-10,DAD-GEL_GEL-SEX_GEL-MOO_GEL-PHI_AMP-ROB_CAB-ROB_OAK-ROB_ROB-SEX,DAD-10_SEX-10_MOO-10_PHI-8_AMP-10_CAB-10_OAK-10_SEX-10,0,outer,right
GEL-MOO,10,31.52915659,-136.052756,7.895627628,53.08506359,-135.876097,28.76128663,GEL_MOO,GEL-MOO-10,GEL-10_MOO-10,DAD_SEX_ROB_PHI_EGG_JAM,DAD-GEL-10_GEL-SEX-10_GEL-ROB-10_GEL-PHI-10_EGG-MOO-10_JAM-MOO-13,DAD-GEL_GEL-SEX_GEL-ROB_GEL-PHI_EGG-MOO_JAM-MOO,DAD-10_SEX-10_ROB-10_PHI-8_EGG-10_JAM-13,0,outer,right
GET-OAK,10,-11.22186041,-148.691116,-35.38363137,18.45301759,-141.007733,-31.06690737,GET_OAK,GET-OAK-10,GET-10_OAK-10,CAB_COP_DAD_FOR_HIP_RUG_NEW_ROB,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-HIP-10_GET-RUG-10_GET-NEW-10_CAB-OAK-10_FOR-OAK-10_OAK-ROB-10,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-HIP_GET-RUG_GET-NEW_CAB-OAK_FOR-OAK_OAK-ROB,CAB-10_COP-10_DAD-10_FOR-10_HIP-10_RUG-10_NEW-10_CAB-10_FOR-10_ROB-10,1,in_to_out,mid
GET-HIP,10,-32.92354741,-153.773805,-35.38363137,-11.22186041,-141.007733,-17.57409037,GET_HIP,GET-HIP-10,GET-10_HIP-10,CAB_COP_DAD_FOR_OAK_RUG_NEW_SAD_WOW,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-OAK-10_GET-RUG-10_GET-NEW-10_FOR-HIP-10_HIP-SAD-10_HIP-WOW-10_HIP-NEW-10,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-OAK_GET-RUG_GET-NEW_FOR-HIP_HIP-SAD_HIP-WOW_HIP-NEW,CAB-10_COP-10_DAD-10_FOR-10_OAK-10_RUG-10_NEW-10_FOR-10_SAD-10_WOW-10_NEW-10,0,in_to_out,left
GET-RUG,10,-19.93212741,-146.611042,-35.38363137,-11.22186041,-141.007733,5.949316628,GET_RUG,GET-RUG-10,GET-10_RUG-10,CAB_COP_DAD_FOR_OAK_HIP_NEW_EGG_SAD,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-OAK-10_GET-HIP-10_GET-NEW-10_EGG-RUG-10_FOR-RUG-10_RUG-SAD-10,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-OAK_GET-HIP_GET-NEW_EGG-RUG_FOR-RUG_RUG-SAD,CAB-10_COP-10_DAD-10_FOR-10_OAK-10_HIP-10_NEW-10_EGG-10_FOR-10_SAD-10,0,inner,left
GET-NEW,10,-41.25973241,-141.007733,-42.06623437,-11.22186041,-135.328682,-35.38363137,GET_NEW,GET-NEW-10,GET-10_NEW-10,CAB_COP_DAD_FOR_OAK_HIP_RUG_USE,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-OAK-10_GET-HIP-10_GET-RUG-10_COP-NEW-10_HIP-NEW-10_NEW-USE-10,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-OAK_GET-HIP_GET-RUG_COP-NEW_HIP-NEW_NEW-USE,CAB-10_COP-10_DAD-10_FOR-10_OAK-10_HIP-10_RUG-10_COP-10_HIP-10_USE-9,1,in_to_out,left
GOO-SAD,10,-46.30678341,-142.987594,11.08167163,-41.43612741,-116.655241,25.71561463,GOO_SAD,GOO-SAD-10,GOO-10_SAD-10,YAK_ALL_HIP_RUG_KEY,GOO-YAK-13_ALL-SAD-10_HIP-SAD-10_RUG-SAD-10_KEY-SAD-9,GOO-YAK_ALL-SAD_HIP-SAD_RUG-SAD_KEY-SAD,YAK-13_ALL-10_HIP-10_RUG-10_KEY-9,0,in_to_out,left
HIP-SAD,10,-46.30678341,-153.773805,-17.57409037,-32.92354741,-142.987594,11.08167163,HIP_SAD,HIP-SAD-10,HIP-10_SAD-10,FOR_GET_WOW_NEW_ALL_GOO_RUG_KEY,FOR-HIP-10_GET-HIP-10_HIP-WOW-10_HIP-NEW-10_ALL-SAD-10_GOO-SAD-10_RUG-SAD-10_KEY-SAD-9,FOR-HIP_GET-HIP_HIP-WOW_HIP-NEW_ALL-SAD_GOO-SAD_RUG-SAD_KEY-SAD,FOR-10_GET-10_WOW-10_NEW-10_ALL-10_GOO-10_RUG-10_KEY-9,0,outer,left
HIP-WOW,10,-56.48277041,-153.773805,-17.57409037,-32.92354741,-131.871081,-17.25148337,HIP_WOW,HIP-WOW-10,HIP-10_WOW-10,FOR_GET_SAD_NEW_COP_WIG,FOR-HIP-10_GET-HIP-10_HIP-SAD-10_HIP-NEW-10_COP-WOW-10_WIG-WOW-9,FOR-HIP_GET-HIP_HIP-SAD_HIP-NEW_COP-WOW_WIG-WOW,FOR-10_GET-10_SAD-10_NEW-10_COP-10_WIG-9,0,in_to_out,left
HIP-NEW,10,-41.25973241,-153.773805,-42.06623437,-32.92354741,-135.328682,-17.57409037,HIP_NEW,HIP-NEW-10,HIP-10_NEW-10,FOR_GET_SAD_WOW_COP_USE,FOR-HIP-10_GET-HIP-10_HIP-SAD-10_HIP-WOW-10_COP-NEW-10_GET-NEW-10_NEW-USE-10,FOR-HIP_GET-HIP_HIP-SAD_HIP-WOW_COP-NEW_GET-NEW_NEW-USE,FOR-10_GET-10_SAD-10_WOW-10_COP-10_GET-10_USE-9,0,outer,left
OAK-ROB,10,18.45301759,-148.691116,-31.06690737,41.82992959,-142.516761,-24.93582837,OAK_ROB,OAK-ROB-10,OAK-10_ROB-10,CAB_FOR_GET_AMP_GEL_SEX,CAB-OAK-10_FOR-OAK-10_GET-OAK-10_AMP-ROB-10_CAB-ROB-10_GEL-ROB-10_ROB-SEX-10,CAB-OAK_FOR-OAK_GET-OAK_AMP-ROB_CAB-ROB_GEL-ROB_ROB-SEX,CAB-10_FOR-10_GET-10_AMP-10_CAB-10_GEL-10_SEX-10,0,outer,right
ROB-SEX,10,41.82992959,-142.516761,-24.93582837,60.83833759,-123.218531,-17.84211037,ROB_SEX,ROB-SEX-10,ROB-10_SEX-10,AMP_CAB_GEL_OAK_SAW_YAY,AMP-ROB-10_CAB-ROB-10_GEL-ROB-10_OAK-ROB-10_CAB-SEX-10_GEL-SEX-10_SAW-SEX-8_SEX-YAY-8,AMP-ROB_CAB-ROB_GEL-ROB_OAK-ROB_SAW-SEX_SEX-YAY_CAB-SEX_GEL-SEX,AMP-10_CAB-10_GEL-10_OAK-10_CAB-10_GEL-10_SAW-8_YAY-8,0,in_to_out,right
RUG-SAD,10,-46.30678341,-146.611042,5.949316628,-19.93212741,-142.987594,11.08167163,RUG_SAD,RUG-SAD-10,RUG-10_SAD-10,EGG_FOR_GET_ALL_GOO_HIP_KEY,EGG-RUG-10_FOR-RUG-10_GET-RUG-10_ALL-SAD-10_GOO-SAD-10_HIP-SAD-10_KEY-SAD-9,EGG-RUG_FOR-RUG_GET-RUG_ALL-SAD_GOO-SAD_HIP-SAD_KEY-SAD,EGG-10_FOR-10_GET-10_ALL-10_GOO-10_HIP-10_KEY-9,0,in_to_out,left
GOO-YAK,13,-44.92779141,-112.918897,27.08052363,-41.85655141,-95.14453702,49.47698363,GOO_YAK,GOO-YAK-13,GOO-13_YAK-13,SAD_FIG_LAB_PRO_ZAP,GOO-SAD-10_LAB-YAK-13_PRO-YAK-13_YAK-ZAP-13_FIG-YAK-12,GOO-SAD_FIG-YAK_LAB-YAK_PRO-YAK_YAK-ZAP,SAD-10_LAB-13_PRO-13_ZAP-13_FIG-12,0,in_to_out,left
LAB-YAK,13,-44.92779141,-95.14453702,49.47698363,-37.12603241,-72.32935502,62.35637563,LAB_YAK,LAB-YAK-13,LAB-13_YAK-13,LAM_ZAP_OLD_FIG_GOO_PRO,LAB-ZAP-13_LAB-OLD-13_LAB-LAM-12_GOO-YAK-13_PRO-YAK-13_YAK-ZAP-13_FIG-YAK-12,LAB-LAM_LAB-ZAP_LAB-OLD_FIG-YAK_GOO-YAK_PRO-YAK_YAK-ZAP,ZAP-13_OLD-13_LAM-12_GOO-13_PRO-13_ZAP-13_FIG-12,0,outer,left
HOT-PRO,13,-20.54790941,-114.716143,50.09094763,4.710215594,-98.76846102,58.92129363,HOT_PRO,HOT-PRO-13,HOT-13_PRO-13,PIG_ZAP_JAM_OLD_LIE_YAK_ALL,HOT-PIG-13_HOT-ZAP-13_HOT-JAM-13_HOT-OLD-13_HOT-LIE-13_PRO-YAK-13_ALL-PRO-10,HOT-PIG_HOT-ZAP_HOT-JAM_HOT-OLD_HOT-LIE_PRO-YAK_ALL-PRO,PIG-13_ZAP-13_JAM-13_OLD-13_LIE-13_YAK-13_ALL-10,0,outer,mid
HOT-PIG,13,4.710215594,-117.48782,33.97493563,5.820940594,-98.76846102,58.92129363,HOT_PIG,HOT-PIG-13,HOT-13_PIG-13,PRO_ZAP_JAM_OLD_LIE_EGG,HOT-PRO-13_HOT-ZAP-13_HOT-JAM-13_HOT-OLD-13_HOT-LIE-13_EGG-PIG-10,HOT-PRO_HOT-ZAP_HOT-JAM_HOT-OLD_HOT-LIE_EGG-PIG,PRO-13_ZAP-13_JAM-13_OLD-13_LIE-13_EGG-10,0,in_to_out,mid
HOT-ZAP,13,-18.45769141,-98.76846102,49.77636063,4.710215594,-88.78774802,58.92129363,HOT_ZAP,HOT-ZAP-13,HOT-13_ZAP-13,PRO_PIG_JAM_OLD_LIE_LAB_YAK,HOT-PRO-13_HOT-PIG-13_HOT-JAM-13_HOT-OLD-13_HOT-LIE-13_LAB-ZAP-13_YAK-ZAP-13,HOT-PRO_HOT-PIG_HOT-JAM_HOT-OLD_HOT-LIE_LAB-ZAP_YAK-ZAP,PRO-13_PIG-13_JAM-13_OLD-13_LIE-13_LAB-13_YAK-13,0,in_to_out,mid
HOT-JAM,13,4.710215594,-105.085851,49.11054163,30.08529959,-98.76846102,58.92129363,HOT_JAM,HOT-JAM-13,HOT-13_JAM-13,PRO_PIG_ZAP_OLD_LIE_EAR_ZOO_MOO,HOT-PRO-13_HOT-PIG-13_HOT-ZAP-13_HOT-OLD-13_HOT-LIE-13_EAR-JAM-11_JAM-ZOO-11_JAM-MOO-13,HOT-PRO_HOT-PIG_HOT-ZAP_HOT-OLD_HOT-LIE_EAR-JAM_JAM-ZOO_JAM-MOO,PRO-13_PIG-13_ZAP-13_OLD-13_LIE-13_EAR-11_ZOO-11_MOO-10,0,outer,mid
HOT-OLD,13,1.174937594,-98.76846102,58.92129363,4.710215594,-65.18592102,70.88896363,HOT_OLD,HOT-OLD-13,HOT-13_OLD-13,PRO_PIG_ZAP_JAM_LIE_LAB_TAU_EVE_FOG_LAW,HOT-PRO-13_HOT-PIG-13_HOT-ZAP-13_HOT-JAM-13_HOT-LIE-13_LAB-OLD-13_OLD-TAU-14_EVE-OLD-14_FOG-OLD-14_LAW-OLD-14,HOT-PRO_HOT-PIG_HOT-ZAP_HOT-JAM_HOT-LIE_LAB-OLD_OLD-TAU_EVE-OLD_FOG-OLD_LAW-OLD,PRO-13_PIG-13_ZAP-13_JAM-13_LIE-13_LAB-13_TAU-14_EVE-14_FOG-14_LAW-14,0,outer,mid
HOT-LIE,13,4.710215594,-98.76846102,51.24466863,23.32732159,-72.88615602,58.92129363,HOT_LIE,HOT-LIE-13,HOT-13_LIE-13,PRO_PIG_ZAP_JAM_OLD_FAX,HOT-PRO-13_HOT-PIG-13_HOT-ZAP-13_HOT-JAM-13_HOT-OLD-13_FAX-LIE-11,HOT-PRO_HOT-PIG_HOT-ZAP_HOT-JAM_HOT-OLD_FAX-LIE,PRO-13_PIG-13_ZAP-13_JAM-13_OLD-13_FAX-11,0,in_to_out,mid
LAB-ZAP,13,-37.12603241,-88.78774802,49.77636063,-18.45769141,-72.32935502,62.35637563,LAB_ZAP,LAB-ZAP-13,LAB-13_ZAP-13,LAM_YAK_OLD_HOT,LAB-YAK-13_LAB-OLD-13_LAB-LAM-12_HOT-ZAP-13_YAK-ZAP-13,LAB-LAM_LAB-YAK_LAB-OLD_HOT-ZAP_YAK-ZAP,YAK-13_OLD-13_LAM-12_HOT-13_YAK-13,0,in_to_out,left
LAB-OLD,13,-37.12603241,-72.32935502,62.35637563,1.174937594,-65.18592102,70.88896363,LAB_OLD,LAB-OLD-13,LAB-13_OLD-13,LAM_YAK_ZAP_HOT_TAU_EVE_FOG_LAW,LAB-YAK-13_LAB-ZAP-13_LAB-LAM-12_HOT-OLD-13_OLD-TAU-14_EVE-OLD-14_FOG-OLD-14_LAW-OLD-14,LAB-LAM_LAB-YAK_LAB-ZAP_HOT-OLD_OLD-TAU_EVE-OLD_FOG-OLD_LAW-OLD,YAK-13_ZAP-13_LAM-12_HOT-13_TAU-14_EVE-14_FOG-14_LAW-14,0,outer,mid
PRO-YAK,13,-44.92779141,-114.716143,49.47698363,-20.54790941,-95.14453702,50.09094763,PRO_YAK,PRO-YAK-13,PRO-13_YAK-13,HOT_ALL_FIG_GOO_LAB_ZAP,HOT-PRO-13_ALL-PRO-10_GOO-YAK-13_LAB-YAK-13_YAK-ZAP-13_FIG-YAK-12,HOT-PRO_ALL-PRO_FIG-YAK_GOO-YAK_LAB-YAK_YAK-ZAP,HOT-13_ALL-10_GOO-13_LAB-13_ZAP-13_FIG-12,0,outer,left
YAK-ZAP,13,-44.92779141,-95.14453702,49.47698363,-18.45769141,-88.78774802,49.77636063,YAK_ZAP,YAK-ZAP-13,YAK-13_ZAP-13,FIG_GOO_LAB_PRO_HOT,GOO-YAK-13_LAB-YAK-13_PRO-YAK-13_FIG-YAK-12_HOT-ZAP-13_LAB-ZAP-13,FIG-YAK_GOO-YAK_LAB-YAK_PRO-YAK_HOT-ZAP_LAB-ZAP,GOO-13_LAB-13_PRO-13_FIG-12_HOT-13_LAB-13,0,in_to_out,left
KEY-NOR,12,-75.85383241,-117.131377,5.971789628,-69.18783341,-91.25010502,11.78622063,KEY_NOR,KEY-NOR-12,KEY-12_NOR-12,WIG_FIG_SAD_KIT_ART,FIG-KEY-12_KEY-WIG-9_KEY-SAD-9_ART-NOR-12_KIT-NOR-9,KEY-WIG_FIG-KEY_KEY-SAD_KIT-NOR_ART-NOR,FIG-12_WIG-9_SAD-10_ART-12_KIT-9,0,in_to_out,left
ACT-ASH,12,-70.85630941,-36.11951702,48.08552363,-49.11285441,-22.85043002,49.93942863,ACT_ASH,ACT-ASH-12,ACT-12_ASH-12,DUH_LAM_ART_HAM,ACT-LAM-12_ACT-DUH-6_ART-ASH-12_ASH-LAM-12_ASH-HAM-12,ACT-DUH_ACT-LAM_ART-ASH_ASH-LAM_ASH-HAM,LAM-12_DUH-6_ART-12_LAM-12_HAM-6,0,in_to_out,left
ACT-LAM,12,-49.51198841,-46.33818502,48.08552363,-49.11285441,-22.85043002,61.93299363,ACT_LAM,ACT-LAM-12,ACT-12_LAM-12,DUH_ASH_BUG_LAB_TAU_TRY,ACT-ASH-12_ACT-DUH-6_ASH-LAM-12_BUG-LAM-12_LAB-LAM-12_LAM-TAU-12_LAM-TRY-12,ACT-DUH_ACT-ASH_ASH-LAM_BUG-LAM_LAB-LAM_LAM-TAU_LAM-TRY,ASH-12_DUH-6_ASH-12_BUG-12_LAB-12_TAU-6_TRY-6,0,in_to_out,left
ART-COY,12,-85.24824141,-58.83866602,1.984625628,-80.29390641,-50.00527902,26.52474063,ART_COY,ART-COY-12,ART-12_COY-12,FIG_ASH_MAD_LAX_NOR_KIT,ART-FIG-12_ART-ASH-12_ART-MAD-12_ART-LAX-12_ART-NOR-12_ART-KIT-12_COY-KIT-9,ART-FIG_ART-ASH_ART-MAD_ART-LAX_ART-NOR_ART-KIT_COY-KIT,FIG-12_ASH-12_MAD-12_LAX-12_NOR-12_KIT-9_KIT-9,0,in_to_out,left
ART-FIG,12,-85.24824141,-94.26845802,26.52474063,-68.95094441,-58.83866602,33.62420063,ART_FIG,ART-FIG-12,ART-12_FIG-12,COY_ASH_MAD_LAX_NOR_KIT_BUG_KEY_YAK,ART-COY-12_ART-ASH-12_ART-MAD-12_ART-LAX-12_ART-NOR-12_ART-KIT-12_BUG-FIG-12_FIG-KEY-12_FIG-YAK-12,ART-COY_ART-ASH_ART-MAD_ART-LAX_ART-NOR_ART-KIT_BUG-FIG_FIG-KEY_FIG-YAK,COY-12_ASH-12_MAD-12_LAX-12_NOR-12_KIT-9_BUG-12_KEY-12_YAK-12,0,outer,left
ART-ASH,12,-85.24824141,-58.83866602,26.52474063,-70.85630941,-36.11951702,49.93942863,ART_ASH,ART-ASH-12,ART-12_ASH-12,COY_FIG_MAD_LAX_NOR_KIT_ACT_LAM_HAM,ART-COY-12_ART-FIG-12_ART-MAD-12_ART-LAX-12_ART-NOR-12_ART-KIT-12_ACT-ASH-12_ASH-LAM-12_ASH-HAM-12,ART-COY_ART-FIG_ART-MAD_ART-LAX_ART-NOR_ART-KIT_ACT-ASH_ASH-LAM_ASH-HAM,COY-12_FIG-12_MAD-12_LAX-12_NOR-12_KIT-9_ACT-12_LAM-12_HAM-6,0,outer,left
ART-MAD,12,-97.55815141,-58.83866602,13.65649863,-85.24824141,-29.18252802,26.52474063,ART_MAD,ART-MAD-12,ART-12_MAD-12,COY_FIG_ASH_LAX_NOR_KIT_CHI_ICE,ART-COY-12_ART-FIG-12_ART-ASH-12_ART-LAX-12_ART-NOR-12_ART-KIT-12_CHI-MAD-9_ICE-MAD-6,ART-COY_ART-FIG_ART-ASH_ART-LAX_ART-NOR_ART-KIT_CHI-MAD_ICE-MAD,COY-12_FIG-12_ASH-12_LAX-12_NOR-12_KIT-9_CHI-9_ICE-6,0,outer,left
ART-LAX,12,-85.24824141,-58.83866602,26.33721463,-77.21039241,-16.97610502,26.52474063,ART_LAX,ART-LAX-12,ART-12_LAX-12,COY_FIG_ASH_MAD_NOR_KIT_HAM_ICE,ART-COY-12_ART-FIG-12_ART-ASH-12_ART-MAD-12_ART-NOR-12_ART-KIT-12_HAM-LAX-6_ICE-LAX-6,ART-COY_ART-FIG_ART-ASH_ART-MAD_ART-NOR_ART-KIT_HAM-LAX_ICE-LAX,COY-12_FIG-12_ASH-12_MAD-12_NOR-12_KIT-9_HAM-6_ICE-6,0,in_to_out,left
ART-NOR,12,-85.24824141,-91.25010502,5.971789628,-75.85383241,-58.83866602,26.52474063,ART_NOR,ART-NOR-12,ART-12_NOR-12,COY_FIG_ASH_MAD_LAX_KIT_KEY,ART-COY-12_ART-FIG-12_ART-ASH-12_ART-MAD-12_ART-LAX-12_ART-KIT-12_KEY-NOR-12_KIT-NOR-9,ART-COY_ART-FIG_ART-ASH_ART-MAD_ART-LAX_ART-KIT_KEY-NOR_KIT-NOR,COY-12_FIG-12_ASH-12_MAD-12_LAX-12_KIT-9_KEY-12_KIT-9,0,in_to_out,left
ASH-LAM,12,-70.85630941,-46.33818502,49.93942863,-49.51198841,-36.11951702,61.93299363,ASH_LAM,ASH-LAM-12,ASH-12_LAM-12,ACT_ART_HAM_BUG_LAB_TAU_TRY,ACT-ASH-12_ART-ASH-12_ASH-HAM-12_ACT-LAM-12_BUG-LAM-12_LAB-LAM-12_LAM-TAU-12_LAM-TRY-12,ACT-ASH_ART-ASH_ASH-HAM_ACT-LAM_BUG-LAM_LAB-LAM_LAM-TAU_LAM-TRY,ACT-12_ART-12_HAM-6_ACT-12_BUG-12_LAB-12_TAU-6_TRY-6,0,outer,left
BUG-LAM,12,-59.09933341,-64.50047202,38.98281863,-49.51198841,-46.33818502,61.93299363,BUG_LAM,BUG-LAM-12,BUG-12_LAM-12,FIG_ACT_ASH_LAB_TAU_TRY,BUG-FIG-12_ACT-LAM-12_ASH-LAM-12_LAB-LAM-12_LAM-TAU-12_LAM-TRY-12,BUG-FIG_ACT-LAM_ASH-LAM_LAB-LAM_LAM-TAU_LAM-TRY,FIG-12_ACT-12_ASH-12_LAB-12_TAU-6_TRY-6,0,in_to_out,left
BUG-FIG,12,-68.95094441,-94.26845802,33.62420063,-59.09933341,-64.50047202,38.98281863,BUG_FIG,BUG-FIG-12,BUG-12_FIG-12,LAM_ART_KEY_YAK,BUG-LAM-12_ART-FIG-12_FIG-KEY-12_FIG-YAK-12,BUG-LAM_ART-FIG_FIG-KEY_FIG-YAK,LAM-12_ART-12_KEY-12_YAK-12,0,in_to_out,left
FIG-KEY,12,-69.18783341,-117.131377,11.78622063,-68.95094441,-94.26845802,33.62420063,FIG_KEY,FIG-KEY-12,FIG-12_KEY-12,ART_BUG_YAK_NOR_WIG_SAD,ART-FIG-12_BUG-FIG-12_FIG-YAK-12_KEY-NOR-12_KEY-WIG-9_KEY-SAD-9,ART-FIG_BUG-FIG_FIG-YAK_KEY-NOR_KEY-WIG_KEY-SAD,ART-12_BUG-12_YAK-12_NOR-12_WIG-9_SAD-10,0,outer,left
FIG-YAK,12,-68.95094441,-94.26845802,33.62420063,-47.02312041,-91.34388602,49.32608163,FIG_YAK,FIG-YAK-12,FIG-12_YAK-12,ART_BUG_KEY_GOO_LAB_PRO_ZAP,ART-FIG-12_BUG-FIG-12_FIG-KEY-12_GOO-YAK-13_LAB-YAK-13_PRO-YAK-13_YAK-ZAP-13,ART-FIG_BUG-FIG_FIG-KEY_GOO-YAK_LAB-YAK_PRO-YAK_YAK-ZAP,ART-12_BUG-12_KEY-12_GOO-13_LAB-13_PRO-13_ZAP-13,0,outer,left
LAB-LAM,12,-49.51198841,-68.52870402,61.93299363,-39.22136141,-46.33818502,62.20547263,LAB_LAM,LAB-LAM-12,LAB-12_LAM-12,YAK_ZAP_OLD_ACT_ASH_BUG_TAU_TRY,LAB-YAK-13_LAB-ZAP-13_LAB-OLD-13_ACT-LAM-12_ASH-LAM-12_BUG-LAM-12_LAM-TAU-12_LAM-TRY-12,LAB-YAK_LAB-ZAP_LAB-OLD_ACT-LAM_ASH-LAM_BUG-LAM_LAM-TAU_LAM-TRY,YAK-13_ZAP-13_OLD-13_ACT-12_ASH-12_BUG-12_TAU-6_TRY-6,0,outer,left
ARM-BIO,1,65.19910059,101.295225,-9.524659372,66.46786359,118.555503,14.24669263,ARM_BIO,ARM-BIO-1,ARM-1_BIO-1,DUB_BRO_ELF_JOY_NOM_RAD,ARM-DUB-1_ARM-BRO-1_BIO-ELF-1_BIO-JOY-1_BIO-NOM-1_BIO-RAD-1,ARM-DUB_ARM-BRO_BIO-ELF_BIO-JOY_BIO-NOM_BIO-RAD,DUB-1_BRO-7_ELF-1_JOY-1_NOM-1_RAD-1,0,outer,right
ARM-DUB,1,43.10971859,101.295225,14.24669263,65.19910059,102.496384,29.54441263,ARM_DUB,ARM-DUB-1,ARM-1_DUB-1,BIO_BRO_WAR_WET_TOY,ARM-BIO-1_ARM-BRO-1_DUB-WET-1_DUB-WAR-5_DUB-TOY-5,ARM-BIO_ARM-BRO_DUB-WAR_DUB-WET_DUB-TOY,BIO-1_BRO-7_WET-1_WAR-5_TOY-5,0,outer,right
BIO-ELF,1,42.59283659,109.975758,-9.524659372,66.46786359,118.555503,-1.147938372,BIO_ELF,BIO-ELF-1,BIO-1_ELF-1,ARM_JOY_NOM_RAD_PIE_WAR,ARM-BIO-1_BIO-JOY-1_BIO-NOM-1_BIO-RAD-1_ELF-PIE-1_ELF-WAR-1,ARM-BIO_BIO-JOY_BIO-NOM_BIO-RAD_ELF-PIE_ELF-WAR,ARM-1_JOY-1_NOM-1_RAD-1_PIE-1_WAR-1,0,in_to_out,right
