Bar_name,Module,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground,Inner_Outer,Left_Right_Mid
OLD-TAU,7,-19.07338531,-62.69958021,64.42357736,0.915914689,-48.42398021,74.15047736,OLD_TAU,DEPRECATED,DEPRECATED,ACT_BUG_FOG_LAB_LAM_LAW_LIE_OLD_SOY_TRY_ZAP_EVE_FOG_HOT_LAB_LAW_LIE_TAU_ZAP,DEPRECATED,ACT-TAU_BUG-TAU_FOG-TAU_LAB-TAU_LAM-TAU_LAW-TAU_LIE-TAU_OLD-TAU_SOY-TAU_TAU-TRY_TAU-ZAP_EVE-OLD_FOG-OLD_HOT-OLD_LAB-OLD_LAW-OLD_LIE-OLD_OLD-TAU_OLD-ZAP,DEPRECATED,0,in_to_out,mid
FOG-TAU,7,-19.07338531,-48.42398021,64.42357736,-9.866085311,-26.36488021,80.75277736,FOG_TAU,DEPRECATED,DEPRECATED,ACT_BUG_FOG_LAB_LAM_LAW_LIE_OLD_SOY_TRY_ZAP_TAU_LAW_TRY_RIB_SOY_OLD,DEPRECATED,ACT-TAU_BUG-TAU_FOG-TAU_LAB-TAU_LAM-TAU_LAW-TAU_LIE-TAU_OLD-TAU_SOY-TAU_TAU-TRY_TAU-ZAP_FOG-TAU_FOG-LAW_FOG-TRY_FOG-RIB_FOG-SOY_FOG-OLD,DEPRECATED,0,in_to_out,left
FOG-SOY,7,-20.29128531,-26.36488021,67.24517736,-9.866085311,1.161394785,80.75277736,FOG_SOY,DEPRECATED,DEPRECATED,ACT_DUH_ERA_FOG_JUG_LAW_MOP_NAN_PLY_RIB_TRY_TAU_TAU_LAW_TRY_RIB_SOY_OLD,DEPRECATED,ACT-SOY_DUH-SOY_ERA-SOY_FOG-SOY_JUG-SOY_LAW-SOY_MOP-SOY_NAN-SOY_PLY-SOY_RIB-SOY_SOY-TRY_SOY-TAU_FOG-TAU_FOG-LAW_FOG-TRY_FOG-RIB_FOG-SOY_FOG-OLD,DEPRECATED,0,in_to_out,left
LAB-OLD,7,-37.47038531,-69.66668021,65.73047736,0.915914689,-62.69958021,74.15047736,LAB_OLD,DEPRECATED,DEPRECATED,EVE_FOG_HOT_LAB_LAW_LIE_TAU_ZAP_BUG_LAM_TAU_YAK_ZAP_OLD,DEPRECATED,EVE-OLD_FOG-OLD_HOT-OLD_LAB-OLD_LAW-OLD_LIE-OLD_OLD-TAU_OLD-ZAP_BUG-LAB_LAB-LAM_LAB-TAU_LAB-YAK_LAB-ZAP_LAB-OLD,DEPRECATED,0,outer,mid
EVE-OLD,7,0.915914689,-62.69958021,71.54727736,33.60991469,-43.37418021,74.15047736,EVE_OLD,DEPRECATED,DEPRECATED,EVE_FOG_HOT_LAB_LAW_LIE_TAU_ZAP_LAW_FAX_OLD_GIG_IRE_LIE,DEPRECATED,EVE-OLD_FOG-OLD_HOT-OLD_LAB-OLD_LAW-OLD_LIE-OLD_OLD-TAU_OLD-ZAP_EVE-LAW_EVE-FAX_EVE-OLD_EVE-GIG_EVE-IRE_EVE-LIE,DEPRECATED,0,outer,mid
EVE-LAW,7,12.92391469,-43.37418021,67.68987736,33.60991469,-28.95138021,71.54727736,EVE_LAW,DEPRECATED,DEPRECATED,ERA_EVE_FOG_GIG_IRE_RIB_LIE_TAU_SOY_OLD_LAW_FAX_OLD_GIG_IRE_LIE,DEPRECATED,ERA-LAW_EVE-LAW_FOG-LAW_GIG-LAW_IRE-LAW_LAW-RIB_LAW-LIE_LAW-TAU_LAW-SOY_LAW-OLD_EVE-LAW_EVE-FAX_EVE-OLD_EVE-GIG_EVE-IRE_EVE-LIE,DEPRECATED,0,in_to_out,right
IRE-LAW,7,12.92391469,-28.95138021,67.68987736,37.15991469,-4.615827215,70.44167736,IRE_LAW,DEPRECATED,DEPRECATED,ERA_EVE_FOG_GIG_IRE_RIB_LIE_TAU_SOY_OLD_AHI_ERA_EVE_GIG_YES_MAC_LAW_RIB,DEPRECATED,ERA-LAW_EVE-LAW_FOG-LAW_GIG-LAW_IRE-LAW_LAW-RIB_LAW-LIE_LAW-TAU_LAW-SOY_LAW-OLD_AHI-IRE_ERA-IRE_EVE-IRE_GIG-IRE_IRE-YES_IRE-MAC_IRE-LAW_IRE-RIB,DEPRECATED,0,in_to_out,right
GIG-IRE,7,37.15991469,-23.53178021,53.55597736,45.44991469,-4.615827215,70.44167736,GIG_IRE,DEPRECATED,DEPRECATED,AIR_COW_ERA_EVE_FAX_FIX_IRE_YES_LIE_MAC_LAW_AHI_ERA_EVE_GIG_YES_MAC_LAW_RIB,DEPRECATED,AIR-GIG_COW-GIG_ERA-GIG_EVE-GIG_FAX-GIG_FIX-GIG_GIG-IRE_GIG-YES_GIG-LIE_GIG-MAC_GIG-LAW_AHI-IRE_ERA-IRE_EVE-IRE_GIG-IRE_IRE-YES_IRE-MAC_IRE-LAW_IRE-RIB,DEPRECATED,0,in_to_out,right
FAX-GIG,7,45.44991469,-53.35828021,53.55597736,51.57691469,-23.53178021,56.58417736,FAX_GIG,DEPRECATED,DEPRECATED,AIR_COW_ERA_EVE_FAX_FIX_IRE_YES_LIE_MAC_LAW_AIR_COW_EVE_ZOO_LIE_GIG,DEPRECATED,AIR-GIG_COW-GIG_ERA-GIG_EVE-GIG_FAX-GIG_FIX-GIG_GIG-IRE_GIG-YES_GIG-LIE_GIG-MAC_GIG-LAW_AIR-FAX_COW-FAX_EVE-FAX_FAX-ZOO_FAX-LIE_FAX-GIG,DEPRECATED,0,in_to_out,right
EVE-FAX,7,33.60991469,-53.35828021,56.58417736,51.57691469,-43.37418021,71.54727736,EVE_FAX,DEPRECATED,DEPRECATED,AIR_COW_EVE_ZOO_LIE_GIG_LAW_FAX_OLD_GIG_IRE_LIE,DEPRECATED,AIR-FAX_COW-FAX_EVE-FAX_FAX-ZOO_FAX-LIE_FAX-GIG_EVE-LAW_EVE-FAX_EVE-OLD_EVE-GIG_EVE-IRE_EVE-LIE,DEPRECATED,0,outer,right
EVE-GIG,7,33.60991469,-43.37418021,53.55597736,45.44991469,-23.53178021,71.54727736,EVE_GIG,DEPRECATED,DEPRECATED,AIR_COW_ERA_EVE_FAX_FIX_IRE_YES_LIE_MAC_LAW_LAW_FAX_OLD_GIG_IRE_LIE,DEPRECATED,AIR-GIG_COW-GIG_ERA-GIG_EVE-GIG_FAX-GIG_FIX-GIG_GIG-IRE_GIG-YES_GIG-LIE_GIG-MAC_GIG-LAW_EVE-LAW_EVE-FAX_EVE-OLD_EVE-GIG_EVE-IRE_EVE-LIE,DEPRECATED,0,in_to_out,right
AIR-GIG,7,45.44991469,-31.70668021,45.97787736,69.60691469,-23.53178021,53.55597736,AIR_GIG,DEPRECATED,DEPRECATED,AIR_COW_ERA_EVE_FAX_FIX_IRE_YES_LIE_MAC_LAW_COW_GIG_ODD_MAC_FAX_FIX,DEPRECATED,AIR-GIG_COW-GIG_ERA-GIG_EVE-GIG_FAX-GIG_FIX-GIG_GIG-IRE_GIG-YES_GIG-LIE_GIG-MAC_GIG-LAW_AIR-COW_AIR-GIG_AIR-ODD_AIR-MAC_AIR-FAX_AIR-FIX,DEPRECATED,0,in_to_out,right
AIR-MAC,7,66.58791469,-31.70668021,45.97787736,69.60691469,-4.202273215,51.82737736,AIR_MAC,DEPRECATED,DEPRECATED,AIR_FIX_GIG_IRE_POP_YES_COW_GIG_ODD_MAC_FAX_FIX,DEPRECATED,AIR-MAC_FIX-MAC_GIG-MAC_IRE-MAC_MAC-POP_MAC-YES_AIR-COW_AIR-GIG_AIR-ODD_AIR-MAC_AIR-FAX_AIR-FIX,DEPRECATED,0,outer,right
IRE-MAC,7,37.15991469,-4.615827215,51.82737736,66.58791469,-4.202273215,70.44167736,IRE_MAC,DEPRECATED,DEPRECATED,AIR_FIX_GIG_IRE_POP_YES_AHI_ERA_EVE_GIG_YES_MAC_LAW_RIB,DEPRECATED,AIR-MAC_FIX-MAC_GIG-MAC_IRE-MAC_MAC-POP_MAC-YES_AHI-IRE_ERA-IRE_EVE-IRE_GIG-IRE_IRE-YES_IRE-MAC_IRE-LAW_IRE-RIB,DEPRECATED,0,outer,right
JUG-NIL,8,-0.970085311,33.11274979,55.14827736,23.62591469,49.65308979,74.11927736,JUG_NIL,DEPRECATED,DEPRECATED,AHI_ERA_JOB_PLY_RIB_NIL_SOY_MOP_ADO_AHI_EON_ERA_JOB_JUG_TOY_WET_YES_PLY,DEPRECATED,AHI-JUG_ERA-JUG_JOB-JUG_JUG-PLY_JUG-RIB_JUG-NIL_JUG-SOY_JUG-MOP_ADO-NIL_AHI-NIL_EON-NIL_ERA-NIL_JOB-NIL_JUG-NIL_NIL-TOY_NIL-WET_NIL-YES_NIL-PLY,DEPRECATED,0,in_to_out,mid
EON-NIL,8,23.62591469,45.68503979,50.22447736,59.64691469,49.65308979,55.14827736,EON_NIL,DEPRECATED,DEPRECATED,ACE_AHI_BRO_YES_WET_POP_NIL_TOY_ADO_AHI_EON_ERA_JOB_JUG_TOY_WET_YES_PLY,DEPRECATED,ACE-EON_AHI-EON_BRO-EON_EON-YES_EON-WET_EON-POP_EON-NIL_EON-TOY_ADO-NIL_AHI-NIL_EON-NIL_ERA-NIL_JOB-NIL_JUG-NIL_NIL-TOY_NIL-WET_NIL-YES_NIL-PLY,DEPRECATED,0,in_to_out,right
EON-POP,8,59.64691469,14.94896979,41.70407736,78.02791469,45.68503979,50.22447736,EON_POP,DEPRECATED,DEPRECATED,ACE_AHI_BRO_YES_WET_POP_NIL_TOY_ACE_EON_EYE_FIX_MAC_YES,DEPRECATED,ACE-EON_AHI-EON_BRO-EON_EON-YES_EON-WET_EON-POP_EON-NIL_EON-TOY_ACE-POP_EON-POP_EYE-POP_FIX-POP_MAC-POP_POP-YES,DEPRECATED,0,outer,right
POP-YES,8,51.32191469,14.94896979,41.70407736,78.02791469,19.80852979,44.33137736,POP_YES,DEPRECATED,DEPRECATED,ACE_AHI_EON_ERA_FIX_GIG_IRE_MAC_NIL_POP_WET_ACE_EON_EYE_FIX_MAC_YES,DEPRECATED,ACE-YES_AHI-YES_EON-YES_ERA-YES_FIX-YES_GIG-YES_IRE-YES_MAC-YES_NIL-YES_POP-YES_WET-YES_ACE-POP_EON-POP_EYE-POP_FIX-POP_MAC-POP_POP-YES,DEPRECATED,0,in_to_out,right
MAC-YES,8,51.32191469,-4.202273215,44.33137736,66.58791469,19.80852979,51.82737736,MAC_YES,DEPRECATED,DEPRECATED,AIR_FIX_GIG_IRE_POP_YES_ACE_AHI_EON_ERA_FIX_GIG_IRE_MAC_NIL_POP_WET,DEPRECATED,AIR-MAC_FIX-MAC_GIG-MAC_IRE-MAC_MAC-POP_MAC-YES_ACE-YES_AHI-YES_EON-YES_ERA-YES_FIX-YES_GIG-YES_IRE-YES_MAC-YES_NIL-YES_POP-YES_WET-YES,DEPRECATED,0,in_to_out,right
MAC-POP,8,66.58791469,-4.202273215,41.70407736,78.02791469,14.94896979,51.82737736,MAC_POP,DEPRECATED,DEPRECATED,AIR_FIX_GIG_IRE_POP_YES_ACE_EON_EYE_FIX_MAC_YES,DEPRECATED,AIR-MAC_FIX-MAC_GIG-MAC_IRE-MAC_MAC-POP_MAC-YES_ACE-POP_EON-POP_EYE-POP_FIX-POP_MAC-POP_POP-YES,DEPRECATED,0,outer,right
JUG-SOY,8,-20.29128531,1.161394785,67.24517736,-0.970085311,33.11274979,74.11927736,JUG_SOY,DEPRECATED,DEPRECATED,ACT_DUH_ERA_FOG_JUG_LAW_MOP_NAN_PLY_RIB_TRY_TAU_AHI_ERA_JOB_PLY_RIB_NIL_SOY_MOP,DEPRECATED,ACT-SOY_DUH-SOY_ERA-SOY_FOG-SOY_JUG-SOY_LAW-SOY_MOP-SOY_NAN-SOY_PLY-SOY_RIB-SOY_SOY-TRY_SOY-TAU_AHI-JUG_ERA-JUG_JOB-JUG_JUG-PLY_JUG-RIB_JUG-NIL_JUG-SOY_JUG-MOP,DEPRECATED,0,in_to_out,mid
DUH-SOY,8,-47.06408531,0.336698785,66.63037736,-20.29128531,1.161394785,67.24517736,DUH_SOY,DEPRECATED,DEPRECATED,ACT_TRY_NAN_MOP_SOY_HAM_ACT_DUH_ERA_FOG_JUG_LAW_MOP_NAN_PLY_RIB_TRY_TAU,DEPRECATED,ACT-DUH_DUH-TRY_DUH-NAN_DUH-MOP_DUH-SOY_DUH-HAM_ACT-SOY_DUH-SOY_ERA-SOY_FOG-SOY_JUG-SOY_LAW-SOY_MOP-SOY_NAN-SOY_PLY-SOY_RIB-SOY_SOY-TRY_SOY-TAU,DEPRECATED,0,in_to_out,left
DUH-HAM,8,-72.73478531,0.336698785,49.19047736,-47.06408531,1.925039785,66.63037736,DUH_HAM,DEPRECATED,DEPRECATED,ACT_TRY_NAN_MOP_SOY_HAM_ACT_ASH_DUH_GIN_NAN_LAX_ZZZ_ICE,DEPRECATED,ACT-DUH_DUH-TRY_DUH-NAN_DUH-MOP_DUH-SOY_DUH-HAM_ACT-HAM_ASH-HAM_DUH-HAM_GIN-HAM_HAM-NAN_HAM-LAX_HAM-ZZZ_HAM-ICE,DEPRECATED,0,outer,left
HAM-ZZZ,8,-74.82428531,1.925039785,44.92737736,-72.73478531,37.91374979,49.19047736,HAM_ZZZ,DEPRECATED,DEPRECATED,ACT_ASH_DUH_GIN_NAN_LAX_ZZZ_ICE_FAN_GIN_HAM_NAN_VOW_WIZ,DEPRECATED,ACT-HAM_ASH-HAM_DUH-HAM_GIN-HAM_HAM-NAN_HAM-LAX_HAM-ZZZ_HAM-ICE_FAN-ZZZ_GIN-ZZZ_HAM-ZZZ_NAN-ZZZ_VOW-ZZZ_WIZ-ZZZ,DEPRECATED,0,outer,left
FAN-ZZZ,8,-74.82428531,37.91374979,44.92737736,-49.66928531,46.18812979,56.44467736,FAN_ZZZ,DEPRECATED,DEPRECATED,VOW_MOP_PLY_FUN_ZZZ_NAN_FAN_GIN_HAM_NAN_VOW_WIZ,DEPRECATED,FAN-VOW_FAN-MOP_FAN-PLY_FAN-FUN_FAN-ZZZ_FAN-NAN_FAN-ZZZ_GIN-ZZZ_HAM-ZZZ_NAN-ZZZ_VOW-ZZZ_WIZ-ZZZ,DEPRECATED,0,outer,left
FAN-MOP,8,-49.66928531,27.13598979,56.44467736,-36.73838531,46.18812979,66.94657736,FAN_MOP,DEPRECATED,DEPRECATED,DUH_FAN_JUG_SOY_NAN_PLY_VOW_MOP_PLY_FUN_ZZZ_NAN,DEPRECATED,DUH-MOP_FAN-MOP_JUG-MOP_MOP-SOY_MOP-NAN_MOP-PLY_FAN-VOW_FAN-MOP_FAN-PLY_FAN-FUN_FAN-ZZZ_FAN-NAN,DEPRECATED,0,outer,left
MOP-PLY,8,-36.73838531,27.13598979,54.23307736,-18.28708531,49.25386979,66.94657736,MOP_PLY,DEPRECATED,DEPRECATED,DUH_FAN_JUG_SOY_NAN_PLY_ADO_ERA_FAN_FUN_JOB_JUG_MOP_NAN_NAY_NIL_SOY_REF_VOW,DEPRECATED,DUH-MOP_FAN-MOP_JUG-MOP_MOP-SOY_MOP-NAN_MOP-PLY_ADO-PLY_ERA-PLY_FAN-PLY_FUN-PLY_JOB-PLY_JUG-PLY_MOP-PLY_NAN-PLY_NAY-PLY_NIL-PLY_PLY-SOY_PLY-REF_PLY-VOW,DEPRECATED,0,in_to_out,left
FAN-PLY,8,-49.66928531,46.18812979,54.23307736,-18.28708531,49.25386979,56.44467736,FAN_PLY,DEPRECATED,DEPRECATED,VOW_MOP_PLY_FUN_ZZZ_NAN_ADO_ERA_FAN_FUN_JOB_JUG_MOP_NAN_NAY_NIL_SOY_REF_VOW,DEPRECATED,FAN-VOW_FAN-MOP_FAN-PLY_FAN-FUN_FAN-ZZZ_FAN-NAN_ADO-PLY_ERA-PLY_FAN-PLY_FUN-PLY_JOB-PLY_JUG-PLY_MOP-PLY_NAN-PLY_NAY-PLY_NIL-PLY_PLY-SOY_PLY-REF_PLY-VOW,DEPRECATED,0,in_to_out,left
FAN-FUN,8,-49.66928531,46.18812979,51.64937736,-40.59428531,73.88971979,56.44467736,FAN_FUN,DEPRECATED,DEPRECATED,DRY_FAN_NAY_PLY_REF_VOW_VOW_MOP_PLY_FUN_ZZZ_NAN,DEPRECATED,DRY-FUN_FAN-FUN_FUN-NAY_FUN-PLY_FUN-REF_FUN-VOW_FAN-VOW_FAN-MOP_FAN-PLY_FAN-FUN_FAN-ZZZ_FAN-NAN,DEPRECATED,0,outer,left
FUN-PLY,8,-40.59428531,49.25386979,51.64937736,-18.28708531,73.88971979,54.23307736,FUN_PLY,DEPRECATED,DEPRECATED,DRY_FAN_NAY_PLY_REF_VOW_ADO_ERA_FAN_FUN_JOB_JUG_MOP_NAN_NAY_NIL_SOY_REF_VOW,DEPRECATED,DRY-FUN_FAN-FUN_FUN-NAY_FUN-PLY_FUN-REF_FUN-VOW_ADO-PLY_ERA-PLY_FAN-PLY_FUN-PLY_JOB-PLY_JUG-PLY_MOP-PLY_NAN-PLY_NAY-PLY_NIL-PLY_PLY-SOY_PLY-REF_PLY-VOW,DEPRECATED,0,in_to_out,left
NAY-PLY,8,-18.28708531,49.25386979,54.23307736,-12.74208531,81.87913979,55.20577736,NAY_PLY,DEPRECATED,DEPRECATED,ADO_BOA_FUN_JOB_PLY_REF_ADO_ERA_FAN_FUN_JOB_JUG_MOP_NAN_NAY_NIL_SOY_REF_VOW,DEPRECATED,ADO-NAY_BOA-NAY_FUN-NAY_JOB-NAY_NAY-PLY_NAY-REF_ADO-PLY_ERA-PLY_FAN-PLY_FUN-PLY_JOB-PLY_JUG-PLY_MOP-PLY_NAN-PLY_NAY-PLY_NIL-PLY_PLY-SOY_PLY-REF_PLY-VOW,DEPRECATED,0,in_to_out,left
BOA-NAY,8,-12.74208531,81.87913979,37.10817736,-3.189085311,107.2747198,55.20577736,BOA_NAY,DEPRECATED,DEPRECATED,ADO_REF_WAR_SHY_NAY_HOW_ADO_BOA_FUN_JOB_PLY_REF,DEPRECATED,ADO-BOA_BOA-REF_BOA-WAR_BOA-SHY_BOA-NAY_BOA-HOW_ADO-NAY_BOA-NAY_FUN-NAY_JOB-NAY_NAY-PLY_NAY-REF,DEPRECATED,0,outer,mid
JUG-RIB,8,-0.970085311,-3.717764215,74.11927736,3.605914689,33.11274979,80.88867736,JUG_RIB,DEPRECATED,DEPRECATED,ERA_FOG_IRE_JUG_LAW_SOY_AHI_ERA_JOB_PLY_RIB_NIL_SOY_MOP,DEPRECATED,ERA-RIB_FOG-RIB_IRE-RIB_JUG-RIB_LAW-RIB_RIB-SOY_AHI-JUG_ERA-JUG_JOB-JUG_JUG-PLY_JUG-RIB_JUG-NIL_JUG-SOY_JUG-MOP,DEPRECATED,0,outer,mid
IRE-RIB,8,3.605914689,-4.615827215,70.44167736,37.15991469,-3.717764215,80.88867736,IRE_RIB,DEPRECATED,DEPRECATED,ERA_FOG_IRE_JUG_LAW_SOY_AHI_ERA_EVE_GIG_YES_MAC_LAW_RIB,DEPRECATED,ERA-RIB_FOG-RIB_IRE-RIB_JUG-RIB_LAW-RIB_RIB-SOY_AHI-IRE_ERA-IRE_EVE-IRE_GIG-IRE_IRE-YES_IRE-MAC_IRE-LAW_IRE-RIB,DEPRECATED,0,outer,mid
ERA-IRE,8,15.92991469,-4.615827215,64.08617736,37.15991469,12.45972979,70.44167736,ERA_IRE,DEPRECATED,DEPRECATED,AHI_IRE_JUG_RIB_YES_SOY_NIL_GIG_PLY_LAW_AHI_ERA_EVE_GIG_YES_MAC_LAW_RIB,DEPRECATED,AHI-ERA_ERA-IRE_ERA-JUG_ERA-RIB_ERA-YES_ERA-SOY_ERA-NIL_ERA-GIG_ERA-PLY_ERA-LAW_AHI-IRE_ERA-IRE_EVE-IRE_GIG-IRE_IRE-YES_IRE-MAC_IRE-LAW_IRE-RIB,DEPRECATED,0,in_to_out,right
ERA-JUG,8,-0.970085311,12.45972979,64.08617736,15.92991469,33.11274979,74.11927736,ERA_JUG,DEPRECATED,DEPRECATED,AHI_IRE_JUG_RIB_YES_SOY_NIL_GIG_PLY_LAW_AHI_ERA_JOB_PLY_RIB_NIL_SOY_MOP,DEPRECATED,AHI-ERA_ERA-IRE_ERA-JUG_ERA-RIB_ERA-YES_ERA-SOY_ERA-NIL_ERA-GIG_ERA-PLY_ERA-LAW_AHI-JUG_ERA-JUG_JOB-JUG_JUG-PLY_JUG-RIB_JUG-NIL_JUG-SOY_JUG-MOP,DEPRECATED,0,in_to_out,mid
JUG-MOP,8,-36.73838531,27.13598979,66.94657736,-0.970085311,33.11274979,74.11927736,JUG_MOP,DEPRECATED,DEPRECATED,DUH_FAN_JUG_SOY_NAN_PLY_AHI_ERA_JOB_PLY_RIB_NIL_SOY_MOP,DEPRECATED,DUH-MOP_FAN-MOP_JUG-MOP_MOP-SOY_MOP-NAN_MOP-PLY_AHI-JUG_ERA-JUG_JOB-JUG_JUG-PLY_JUG-RIB_JUG-NIL_JUG-SOY_JUG-MOP,DEPRECATED,0,outer,mid
DUH-MOP,8,-47.06408531,0.336698785,66.63037736,-36.73838531,27.13598979,66.94657736,DUH_MOP,DEPRECATED,DEPRECATED,ACT_TRY_NAN_MOP_SOY_HAM_DUH_FAN_JUG_SOY_NAN_PLY,DEPRECATED,ACT-DUH_DUH-TRY_DUH-NAN_DUH-MOP_DUH-SOY_DUH-HAM_DUH-MOP_FAN-MOP_JUG-MOP_MOP-SOY_MOP-NAN_MOP-PLY,DEPRECATED,0,outer,left
DUH-NAN,8,-52.24238531,0.336698785,44.70067736,-47.06408531,19.81194979,66.63037736,DUH_NAN,DEPRECATED,DEPRECATED,ACT_TRY_NAN_MOP_SOY_HAM_ACT_DUH_FAN_GIN_HAM_LAX_MOP_VOW_SOY_PLY_ZZZ,DEPRECATED,ACT-DUH_DUH-TRY_DUH-NAN_DUH-MOP_DUH-SOY_DUH-HAM_ACT-NAN_DUH-NAN_FAN-NAN_GIN-NAN_HAM-NAN_LAX-NAN_MOP-NAN_NAN-VOW_NAN-SOY_NAN-PLY_NAN-ZZZ,DEPRECATED,0,in_to_out,left
HAM-NAN,8,-72.73478531,1.925039785,44.70067736,-52.24238531,19.81194979,49.19047736,HAM_NAN,DEPRECATED,DEPRECATED,ACT_DUH_FAN_GIN_HAM_LAX_MOP_VOW_SOY_PLY_ZZZ_ACT_ASH_DUH_GIN_NAN_LAX_ZZZ_ICE,DEPRECATED,ACT-NAN_DUH-NAN_FAN-NAN_GIN-NAN_HAM-NAN_LAX-NAN_MOP-NAN_NAN-VOW_NAN-SOY_NAN-PLY_NAN-ZZZ_ACT-HAM_ASH-HAM_DUH-HAM_GIN-HAM_HAM-NAN_HAM-LAX_HAM-ZZZ_HAM-ICE,DEPRECATED,0,in_to_out,left
JUG-PLY,8,-18.28708531,33.11274979,54.23307736,-0.970085311,49.25386979,74.11927736,JUG_PLY,DEPRECATED,DEPRECATED,AHI_ERA_JOB_PLY_RIB_NIL_SOY_MOP_ADO_ERA_FAN_FUN_JOB_JUG_MOP_NAN_NAY_NIL_SOY_REF_VOW,DEPRECATED,AHI-JUG_ERA-JUG_JOB-JUG_JUG-PLY_JUG-RIB_JUG-NIL_JUG-SOY_JUG-MOP_ADO-PLY_ERA-PLY_FAN-PLY_FUN-PLY_JOB-PLY_JUG-PLY_MOP-PLY_NAN-PLY_NAY-PLY_NIL-PLY_PLY-SOY_PLY-REF_PLY-VOW,DEPRECATED,0,in_to_out,mid
JOB-PLY,8,-18.28708531,49.25386979,54.23307736,5.609914689,67.06567979,64.22097736,JOB_PLY,DEPRECATED,DEPRECATED,ADO_NAY_NIL_JUG_TOY_PLY_ADO_ERA_FAN_FUN_JOB_JUG_MOP_NAN_NAY_NIL_SOY_REF_VOW,DEPRECATED,ADO-JOB_JOB-NAY_JOB-NIL_JOB-JUG_JOB-TOY_JOB-PLY_ADO-PLY_ERA-PLY_FAN-PLY_FUN-PLY_JOB-PLY_JUG-PLY_MOP-PLY_NAN-PLY_NAY-PLY_NIL-PLY_PLY-SOY_PLY-REF_PLY-VOW,DEPRECATED,0,in_to_out,mid
JOB-NAY,8,-12.74208531,67.06567979,55.20577736,5.609914689,81.87913979,64.22097736,JOB_NAY,DEPRECATED,DEPRECATED,ADO_NAY_NIL_JUG_TOY_PLY_ADO_BOA_FUN_JOB_PLY_REF,DEPRECATED,ADO-JOB_JOB-NAY_JOB-NIL_JOB-JUG_JOB-TOY_JOB-PLY_ADO-NAY_BOA-NAY_FUN-NAY_JOB-NAY_NAY-PLY_NAY-REF,DEPRECATED,0,outer,mid
FUN-NAY,8,-40.59428531,73.88971979,51.64937736,-12.74208531,81.87913979,55.20577736,FUN_NAY,DEPRECATED,DEPRECATED,DRY_FAN_NAY_PLY_REF_VOW_ADO_BOA_FUN_JOB_PLY_REF,DEPRECATED,DRY-FUN_FAN-FUN_FUN-NAY_FUN-PLY_FUN-REF_FUN-VOW_ADO-NAY_BOA-NAY_FUN-NAY_JOB-NAY_NAY-PLY_NAY-REF,DEPRECATED,0,outer,left
DRY-FUN,8,-55.24468531,73.88971979,30.87727736,-40.59428531,92.80521979,51.64937736,DRY_FUN,DEPRECATED,DEPRECATED,OIL_VOW_REF_SHY_FLY_FUN_DRY_FAN_NAY_PLY_REF_VOW,DEPRECATED,DRY-OIL_DRY-VOW_DRY-REF_DRY-SHY_DRY-FLY_DRY-FUN_DRY-FUN_FAN-FUN_FUN-NAY_FUN-PLY_FUN-REF_FUN-VOW,DEPRECATED,0,outer,left
DRY-VOW,8,-62.19488531,63.02920979,30.87727736,-55.24468531,92.80521979,32.61737736,DRY_VOW,DEPRECATED,DEPRECATED,OIL_VOW_REF_SHY_FLY_FUN_DRY_FAN_FLY_FUN_GIN_NAN_OIL_PLY_REF_TAX_WIZ_ZZZ,DEPRECATED,DRY-OIL_DRY-VOW_DRY-REF_DRY-SHY_DRY-FLY_DRY-FUN_DRY-VOW_FAN-VOW_FLY-VOW_FUN-VOW_GIN-VOW_NAN-VOW_OIL-VOW_PLY-VOW_REF-VOW_TAX-VOW_VOW-WIZ_VOW-ZZZ,DEPRECATED,0,in_to_out,left
FAN-VOW,8,-62.19488531,46.18812979,32.61737736,-49.66928531,63.02920979,56.44467736,FAN_VOW,DEPRECATED,DEPRECATED,DRY_FAN_FLY_FUN_GIN_NAN_OIL_PLY_REF_TAX_WIZ_ZZZ_VOW_MOP_PLY_FUN_ZZZ_NAN,DEPRECATED,DRY-VOW_FAN-VOW_FLY-VOW_FUN-VOW_GIN-VOW_NAN-VOW_OIL-VOW_PLY-VOW_REF-VOW_TAX-VOW_VOW-WIZ_VOW-ZZZ_FAN-VOW_FAN-MOP_FAN-PLY_FAN-FUN_FAN-ZZZ_FAN-NAN,DEPRECATED,0,in_to_out,left
FAN-NAN,8,-52.24238531,19.81194979,44.70067736,-49.66928531,46.18812979,56.44467736,FAN_NAN,DEPRECATED,DEPRECATED,ACT_DUH_FAN_GIN_HAM_LAX_MOP_VOW_SOY_PLY_ZZZ_VOW_MOP_PLY_FUN_ZZZ_NAN,DEPRECATED,ACT-NAN_DUH-NAN_FAN-NAN_GIN-NAN_HAM-NAN_LAX-NAN_MOP-NAN_NAN-VOW_NAN-SOY_NAN-PLY_NAN-ZZZ_FAN-VOW_FAN-MOP_FAN-PLY_FAN-FUN_FAN-ZZZ_FAN-NAN,DEPRECATED,0,in_to_out,left
