Bar_name,Module,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground,Inner_Outer,Left_Right_Mid
COP-GET,10,-39.98823741,-141.007733,-42.28678237,-11.22186041,-109.145583,-35.38363137,COP_GET,COP-GET-10,COP-10_GET-10,WOW_USE_TAT_ELK_NEW_CAB_DAD_FOR_OAK_HIP_RUG,COP-WOW-10_COP-NEW-10_COP-USE-9_COP-TAT-9_COP-ELK-9_CAB-GET-10_DAD-GET-10_FOR-GET-10_GET-OAK-10_GET-HIP-10_GET-RUG-10_GET-NEW-10,COP-WOW_COP-USE_COP-TAT_COP-ELK_COP-NEW_CAB-GET_DAD-GET_FOR-GET_GET-OAK_GET-HIP_GET-RUG_GET-NEW,WOW-10_NEW-10_USE-9_TAT-9_ELK-9_CAB-10_DAD-10_FOR-10_OAK-10_HIP-10_RUG-10_NEW-10,1,inner,left
DAD-FOR,10,-1.859306406,-159.398511,-11.69254437,25.22672259,-147.27426,0.517395628,DAD_FOR,DAD-FOR-10,DAD-10_FOR-10,CAB_ROB_GET_MOO_EGG_OAK_RUG_HIP,CAB-DAD-10_DAD-ROB-10_DAD-GET-10_DAD-MOO-10_EGG-FOR-10_FOR-OAK-10_FOR-GET-10_FOR-RUG-10_FOR-HIP-10,CAB-DAD_DAD-ROB_DAD-GET_DAD-MOO_EGG-FOR_FOR-OAK_FOR-GET_FOR-RUG_FOR-HIP,CAB-10_ROB-10_GET-10_MOO-10_EGG-10_OAK-10_GET-10_RUG-10_HIP-10,0,in_to_out,mid
DAD-ROB,10,25.22672259,-147.27426,-24.93582837,41.82992959,-142.516761,0.517395628,DAD_ROB,DAD-ROB-10,DAD-10_ROB-10,CAB_FOR_GET_MOO_AMP_GEL_OAK_SEX,CAB-DAD-10_DAD-FOR-10_DAD-GET-10_DAD-MOO-10_AMP-ROB-10_CAB-ROB-10_GEL-ROB-10_OAK-ROB-10_ROB-SEX-10,CAB-DAD_DAD-FOR_DAD-GET_DAD-MOO_AMP-ROB_CAB-ROB_GEL-ROB_OAK-ROB_ROB-SEX,CAB-10_FOR-10_GET-10_MOO-10_AMP-10_CAB-10_GEL-10_OAK-10_SEX-10,0,in_to_out,right
DAD-GET,10,-11.22186041,-147.27426,-35.38363137,25.22672259,-141.007733,0.517395628,DAD_GET,DAD-GET-10,DAD-10_GET-10,CAB_FOR_ROB_MOO_COP_OAK_HIP_RUG_NEW,CAB-DAD-10_DAD-FOR-10_DAD-ROB-10_DAD-MOO-10_CAB-GET-10_COP-GET-10_FOR-GET-10_GET-OAK-10_GET-HIP-10_GET-RUG-10_GET-NEW-10,CAB-DAD_DAD-FOR_DAD-ROB_DAD-MOO_CAB-GET_COP-GET_FOR-GET_GET-OAK_GET-HIP_GET-RUG_GET-NEW,CAB-10_FOR-10_ROB-10_MOO-10_CAB-10_COP-10_FOR-10_OAK-10_HIP-10_RUG-10_NEW-10,0,inner,mid
DAD-MOO,10,25.22672259,-147.27426,0.517395628,31.52915659,-135.876097,28.76128663,DAD_MOO,DAD-MOO-10,DAD-10_MOO-10,CAB_FOR_ROB_GET_EAR_EGG_GEL_JAM,CAB-DAD-10_DAD-FOR-10_DAD-ROB-10_DAD-GET-10_EAR-MOO-10_EGG-MOO-10_GEL-MOO-10_JAM-MOO-13,CAB-DAD_DAD-FOR_DAD-ROB_DAD-GET_EAR-MOO_EGG-MOO_GEL-MOO_JAM-MOO,CAB-10_FOR-10_ROB-10_GET-10_EAR-10_EGG-10_GEL-10_JAM-13,0,in_to_out,right
EAR-MOO,10,31.52915659,-135.876097,23.04261663,46.59295959,-108.725841,28.76128663,EAR_MOO,EAR-MOO-10,EAR-10_MOO-10,ZOO_PHI_DAD_EGG_GEL_JAM,EAR-ZOO-11_EAR-PHI-11_DAD-MOO-10_EGG-MOO-10_GEL-MOO-10_JAM-MOO-13,EAR-ZOO_EAR-PHI_DAD-MOO_EGG-MOO_GEL-MOO_JAM-MOO,ZOO-11_PHI-11_DAD-10_EGG-10_GEL-10_JAM-13,0,in_to_out,right
EGG-PIG,10,4.830568594,-149.573482,21.92542263,6.241364594,-121.224164,32.61002663,EGG_PIG,EGG-PIG-10,EGG-10_PIG-10,ALL_FOR_MOO_JAM_PRO,ALL-EGG-10_EGG-FOR-10_EGG-MOO-10_JAM-PIG-13_PIG-PRO-13,ALL-EGG_EGG-FOR_EGG-MOO_JAM-PIG_PIG-PRO,ALL-10_FOR-10_MOO-10_JAM-13_PRO-13,0,in_to_out,mid
EGG-FOR,10,-1.859306406,-159.398511,-11.69254437,4.830568594,-149.573482,21.92542263,EGG_FOR,EGG-FOR-10,EGG-10_FOR-10,ALL_PIG_MOO_DAD_OAK_GET_RUG_HIP,ALL-EGG-10_EGG-PIG-10_EGG-MOO-10_DAD-FOR-10_FOR-OAK-10_FOR-GET-10_FOR-RUG-10_FOR-HIP-10,ALL-EGG_EGG-PIG_EGG-MOO_DAD-FOR_FOR-OAK_FOR-GET_FOR-RUG_FOR-HIP,ALL-10_PIG-10_MOO-10_DAD-10_OAK-10_GET-10_RUG-10_HIP-10,0,outer,mid
EGG-MOO,10,4.830568594,-149.573482,21.92542263,31.52915659,-135.876097,28.76128663,EGG_MOO,EGG-MOO-10,EGG-10_MOO-10,ALL_PIG_FOR_DAD_EAR_GEL_JAM,ALL-EGG-10_EGG-PIG-10_EGG-FOR-10_DAD-MOO-10_EAR-MOO-10_GEL-MOO-10_JAM-MOO-13,ALL-EGG_EGG-PIG_EGG-FOR_DAD-MOO_EAR-MOO_GEL-MOO_JAM-MOO,ALL-10_PIG-10_FOR-10_DAD-10_EAR-10_GEL-10_JAM-13,0,outer,mid
FOR-OAK,10,-1.859306406,-159.398511,-31.06690737,18.45301759,-148.691116,-11.69254437,FOR_OAK,FOR-OAK-10,FOR-10_OAK-10,DAD_EGG_GET_RUG_HIP_CAB_ROB,DAD-FOR-10_EGG-FOR-10_FOR-GET-10_FOR-RUG-10_FOR-HIP-10_CAB-OAK-10_GET-OAK-10_OAK-ROB-10,DAD-FOR_EGG-FOR_FOR-GET_FOR-RUG_FOR-HIP_CAB-OAK_GET-OAK_OAK-ROB,DAD-10_EGG-10_GET-10_RUG-10_HIP-10_CAB-10_GET-10_ROB-10,0,outer,mid
FOR-GET,10,-11.22186041,-159.398511,-35.38363137,-1.859306406,-141.007733,-11.69254437,FOR_GET,FOR-GET-10,FOR-10_GET-10,DAD_EGG_OAK_RUG_HIP_CAB_COP_NEW,DAD-FOR-10_EGG-FOR-10_FOR-OAK-10_FOR-RUG-10_FOR-HIP-10_CAB-GET-10_COP-GET-10_DAD-GET-10_GET-OAK-10_GET-HIP-10_GET-RUG-10_GET-NEW-10,DAD-FOR_EGG-FOR_FOR-OAK_FOR-RUG_FOR-HIP_CAB-GET_COP-GET_DAD-GET_GET-OAK_GET-HIP_GET-RUG_GET-NEW,DAD-10_EGG-10_OAK-10_RUG-10_HIP-10_CAB-10_COP-10_DAD-10_OAK-10_HIP-10_RUG-10_NEW-10,0,in_to_out,mid
FOR-RUG,10,-19.93212741,-159.398511,-11.69254437,-1.859306406,-146.611042,5.949316628,FOR_RUG,FOR-RUG-10,FOR-10_RUG-10,DAD_EGG_OAK_GET_HIP_ALL_SAD,DAD-FOR-10_EGG-FOR-10_FOR-OAK-10_FOR-GET-10_FOR-HIP-10_ALL-RUG-10_GET-RUG-10_RUG-SAD-10,DAD-FOR_EGG-FOR_FOR-OAK_FOR-GET_FOR-HIP_ALL-RUG_GET-RUG_RUG-SAD,DAD-10_EGG-10_OAK-10_GET-10_HIP-10_ALL-10_GET-10_SAD-10,0,in_to_out,mid
FOR-HIP,10,-32.92354741,-159.398511,-17.57409037,-1.859306406,-153.773805,-11.69254437,FOR_HIP,FOR-HIP-10,FOR-10_HIP-10,DAD_EGG_OAK_GET_RUG_SAD_NEW,DAD-FOR-10_EGG-FOR-10_FOR-OAK-10_FOR-GET-10_FOR-RUG-10_GET-HIP-10_HIP-SAD-10_HIP-NEW-10,DAD-FOR_EGG-FOR_FOR-OAK_FOR-GET_FOR-RUG_GET-HIP_HIP-SAD_HIP-NEW,DAD-10_EGG-10_OAK-10_GET-10_RUG-10_GET-10_SAD-10_NEW-10,0,outer,mid
GEL-SEX,10,53.08506359,-136.052756,-17.84211037,60.83833759,-123.218531,7.895627628,GEL_SEX,GEL-SEX-10,GEL-10_SEX-10,ROB_MOO_PHI_SAW_YAY_CAB,GEL-ROB-10_GEL-MOO-10_GEL-PHI-10_CAB-SEX-10_ROB-SEX-10_SAW-SEX-8_SEX-YAY-8,GEL-ROB_GEL-MOO_GEL-PHI_SAW-SEX_SEX-YAY_CAB-SEX_ROB-SEX,ROB-10_MOO-10_PHI-8_CAB-10_ROB-10_SAW-8_YAY-8,0,in_to_out,right
GEL-ROB,10,41.82992959,-142.516761,-24.93582837,53.08506359,-136.052756,7.895627628,GEL_ROB,GEL-ROB-10,GEL-10_ROB-10,SEX_MOO_PHI_AMP_CAB_DAD_OAK,GEL-SEX-10_GEL-MOO-10_GEL-PHI-10_AMP-ROB-10_CAB-ROB-10_DAD-ROB-10_OAK-ROB-10_ROB-SEX-10,GEL-SEX_GEL-MOO_GEL-PHI_AMP-ROB_CAB-ROB_DAD-ROB_OAK-ROB_ROB-SEX,SEX-10_MOO-10_PHI-8_AMP-10_CAB-10_DAD-10_OAK-10_SEX-10,0,outer,right
GEL-MOO,10,31.52915659,-136.052756,7.895627628,53.08506359,-135.876097,28.76128663,GEL_MOO,GEL-MOO-10,GEL-10_MOO-10,SEX_ROB_PHI_DAD_EAR_EGG_JAM,GEL-SEX-10_GEL-ROB-10_GEL-PHI-10_DAD-MOO-10_EAR-MOO-10_EGG-MOO-10_JAM-MOO-13,GEL-SEX_GEL-ROB_GEL-PHI_DAD-MOO_EAR-MOO_EGG-MOO_JAM-MOO,SEX-10_ROB-10_PHI-8_DAD-10_EAR-10_EGG-10_JAM-13,0,outer,right
GET-OAK,10,-11.22186041,-148.691116,-35.38363137,18.45301759,-141.007733,-31.06690737,GET_OAK,GET-OAK-10,GET-10_OAK-10,CAB_COP_DAD_FOR_HIP_RUG_NEW_ROB,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-HIP-10_GET-RUG-10_GET-NEW-10_CAB-OAK-10_FOR-OAK-10_OAK-ROB-10,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-HIP_GET-RUG_GET-NEW_CAB-OAK_FOR-OAK_OAK-ROB,CAB-10_COP-10_DAD-10_FOR-10_HIP-10_RUG-10_NEW-10_CAB-10_FOR-10_ROB-10,1,in_to_out,mid
GET-HIP,10,-32.92354741,-153.773805,-35.38363137,-11.22186041,-141.007733,-17.57409037,GET_HIP,GET-HIP-10,GET-10_HIP-10,CAB_COP_DAD_FOR_OAK_RUG_NEW_SAD,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-OAK-10_GET-RUG-10_GET-NEW-10_FOR-HIP-10_HIP-SAD-10_HIP-NEW-10,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-OAK_GET-RUG_GET-NEW_FOR-HIP_HIP-SAD_HIP-NEW,CAB-10_COP-10_DAD-10_FOR-10_OAK-10_RUG-10_NEW-10_FOR-10_SAD-10_NEW-10,0,in_to_out,left
GET-RUG,10,-19.93212741,-146.611042,-35.38363137,-11.22186041,-141.007733,5.949316628,GET_RUG,GET-RUG-10,GET-10_RUG-10,CAB_COP_DAD_FOR_OAK_HIP_NEW_ALL_SAD,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-OAK-10_GET-HIP-10_GET-NEW-10_ALL-RUG-10_FOR-RUG-10_RUG-SAD-10,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-OAK_GET-HIP_GET-NEW_ALL-RUG_FOR-RUG_RUG-SAD,CAB-10_COP-10_DAD-10_FOR-10_OAK-10_HIP-10_NEW-10_ALL-10_FOR-10_SAD-10,0,inner,left
GET-NEW,10,-41.25973241,-141.007733,-42.06623437,-11.22186041,-135.328682,-35.38363137,GET_NEW,GET-NEW-10,GET-10_NEW-10,CAB_COP_DAD_FOR_OAK_HIP_RUG_WOW_USE,CAB-GET-10_COP-GET-10_DAD-GET-10_FOR-GET-10_GET-OAK-10_GET-HIP-10_GET-RUG-10_COP-NEW-10_HIP-NEW-10_NEW-WOW-10_NEW-USE-10,CAB-GET_COP-GET_DAD-GET_FOR-GET_GET-OAK_GET-HIP_GET-RUG_COP-NEW_HIP-NEW_NEW-WOW_NEW-USE,CAB-10_COP-10_DAD-10_FOR-10_OAK-10_HIP-10_RUG-10_COP-10_HIP-10_WOW-10_USE-9,1,in_to_out,left
GOO-SAD,10,-46.30678341,-142.987594,11.08167163,-41.43612741,-116.655241,25.71561463,GOO_SAD,GOO-SAD-10,GOO-10_SAD-10,FIG_PRO_ALL_HIP_RUG_WOW_KEY,GOO-PRO-13_FIG-GOO-12_ALL-SAD-10_HIP-SAD-10_RUG-SAD-10_SAD-WOW-10_KEY-SAD-9,FIG-GOO_GOO-PRO_ALL-SAD_HIP-SAD_RUG-SAD_SAD-WOW_KEY-SAD,PRO-13_FIG-12_ALL-10_HIP-10_RUG-10_WOW-10_KEY-9,0,in_to_out,left
HIP-SAD,10,-46.30678341,-153.773805,-17.57409037,-32.92354741,-142.987594,11.08167163,HIP_SAD,HIP-SAD-10,HIP-10_SAD-10,FOR_GET_NEW_ALL_GOO_RUG_WOW_KEY,FOR-HIP-10_GET-HIP-10_HIP-NEW-10_ALL-SAD-10_GOO-SAD-10_RUG-SAD-10_SAD-WOW-10_KEY-SAD-9,FOR-HIP_GET-HIP_HIP-NEW_ALL-SAD_GOO-SAD_RUG-SAD_SAD-WOW_KEY-SAD,FOR-10_GET-10_NEW-10_ALL-10_GOO-10_RUG-10_WOW-10_KEY-9,0,outer,left
HIP-NEW,10,-41.25973241,-153.773805,-42.06623437,-32.92354741,-135.328682,-17.57409037,HIP_NEW,HIP-NEW-10,HIP-10_NEW-10,FOR_GET_SAD_COP_WOW_USE,FOR-HIP-10_GET-HIP-10_HIP-SAD-10_COP-NEW-10_GET-NEW-10_NEW-WOW-10_NEW-USE-10,FOR-HIP_GET-HIP_HIP-SAD_COP-NEW_GET-NEW_NEW-WOW_NEW-USE,FOR-10_GET-10_SAD-10_COP-10_GET-10_WOW-10_USE-9,0,outer,left
NEW-WOW,10,-56.48277041,-135.328682,-42.06623437,-41.25973241,-131.871081,-17.25148337,NEW_WOW,NEW-WOW-10,NEW-10_WOW-10,COP_GET_HIP_USE_WIG_SAD,COP-NEW-10_GET-NEW-10_HIP-NEW-10_NEW-USE-10_COP-WOW-10_SAD-WOW-10_WIG-WOW-9,COP-NEW_GET-NEW_HIP-NEW_NEW-USE_COP-WOW_WIG-WOW_SAD-WOW,COP-10_GET-10_HIP-10_USE-9_COP-10_SAD-10_WIG-9,0,in_to_out,left
OAK-ROB,10,18.45301759,-148.691116,-31.06690737,41.82992959,-142.516761,-24.93582837,OAK_ROB,OAK-ROB-10,OAK-10_ROB-10,CAB_FOR_GET_AMP_DAD_GEL_SEX,CAB-OAK-10_FOR-OAK-10_GET-OAK-10_AMP-ROB-10_CAB-ROB-10_DAD-ROB-10_GEL-ROB-10_ROB-SEX-10,CAB-OAK_FOR-OAK_GET-OAK_AMP-ROB_CAB-ROB_DAD-ROB_GEL-ROB_ROB-SEX,CAB-10_FOR-10_GET-10_AMP-10_CAB-10_DAD-10_GEL-10_SEX-10,0,outer,right
ROB-SEX,10,41.82992959,-142.516761,-24.93582837,60.83833759,-123.218531,-17.84211037,ROB_SEX,ROB-SEX-10,ROB-10_SEX-10,AMP_CAB_DAD_GEL_OAK_SAW_YAY,AMP-ROB-10_CAB-ROB-10_DAD-ROB-10_GEL-ROB-10_OAK-ROB-10_CAB-SEX-10_GEL-SEX-10_SAW-SEX-8_SEX-YAY-8,AMP-ROB_CAB-ROB_DAD-ROB_GEL-ROB_OAK-ROB_SAW-SEX_SEX-YAY_CAB-SEX_GEL-SEX,AMP-10_CAB-10_DAD-10_GEL-10_OAK-10_CAB-10_GEL-10_SAW-8_YAY-8,0,in_to_out,right
RUG-SAD,10,-46.30678341,-146.611042,5.949316628,-19.93212741,-142.987594,11.08167163,RUG_SAD,RUG-SAD-10,RUG-10_SAD-10,ALL_FOR_GET_GOO_HIP_WOW_KEY,ALL-RUG-10_FOR-RUG-10_GET-RUG-10_ALL-SAD-10_GOO-SAD-10_HIP-SAD-10_SAD-WOW-10_KEY-SAD-9,ALL-RUG_FOR-RUG_GET-RUG_ALL-SAD_GOO-SAD_HIP-SAD_SAD-WOW_KEY-SAD,ALL-10_FOR-10_GET-10_ALL-10_GOO-10_HIP-10_WOW-10_KEY-9,0,in_to_out,left
SAD-WOW,10,-56.48277041,-142.987594,-17.25148337,-46.30678341,-131.871081,11.08167163,SAD_WOW,SAD-WOW-10,SAD-10_WOW-10,ALL_GOO_HIP_RUG_KEY_COP_WIG_NEW,ALL-SAD-10_GOO-SAD-10_HIP-SAD-10_RUG-SAD-10_KEY-SAD-9_COP-WOW-10_NEW-WOW-10_WIG-WOW-9,ALL-SAD_GOO-SAD_HIP-SAD_RUG-SAD_KEY-SAD_COP-WOW_WIG-WOW_NEW-WOW,ALL-10_GOO-10_HIP-10_RUG-10_KEY-9_COP-10_NEW-10_WIG-9,0,in_to_out,left
LAB-YAK,13,-44.92779141,-95.14453702,49.47698363,-37.12603241,-72.32935502,62.35637563,LAB_YAK,LAB-YAK-13,LAB-13_YAK-13,BUG_LAM_TAU_ZAP_OLD_FIG_PRO,LAB-TAU-13_LAB-ZAP-13_LAB-OLD-13_BUG-LAB-12_LAB-LAM-12_PRO-YAK-13_FIG-YAK-12,BUG-LAB_LAB-LAM_LAB-TAU_LAB-ZAP_LAB-OLD_FIG-YAK_PRO-YAK,TAU-13_ZAP-13_OLD-13_BUG-12_LAM-12_PRO-13_FIG-12,0,outer,left
GOO-PRO,13,-41.85655141,-114.716143,27.08052363,-20.54790941,-112.918897,50.09094763,GOO_PRO,GOO-PRO-13,GOO-13_PRO-13,SAD_FIG_HOT_PIG_ZAP_YAK_ALL,GOO-SAD-10_FIG-GOO-12_HOT-PRO-13_PIG-PRO-13_PRO-ZAP-13_PRO-YAK-13_ALL-PRO-10,GOO-SAD_FIG-GOO_HOT-PRO_PIG-PRO_PRO-ZAP_PRO-YAK_ALL-PRO,SAD-10_FIG-12_HOT-13_PIG-13_ZAP-13_YAK-13_ALL-10,0,in_to_out,left
HOT-PRO,13,-20.54790941,-114.716143,50.09094763,4.710215594,-98.76846102,58.92129363,HOT_PRO,HOT-PRO-13,HOT-13_PRO-13,JAM_OLD_LIE_GOO_PIG_ZAP_YAK_ALL,HOT-JAM-13_HOT-OLD-13_HOT-LIE-13_GOO-PRO-13_PIG-PRO-13_PRO-ZAP-13_PRO-YAK-13_ALL-PRO-10,HOT-JAM_HOT-OLD_HOT-LIE_GOO-PRO_PIG-PRO_PRO-ZAP_PRO-YAK_ALL-PRO,JAM-13_OLD-13_LIE-13_GOO-13_PIG-13_ZAP-13_YAK-13_ALL-10,0,outer,mid
HOT-JAM,13,4.710215594,-105.085851,49.11054163,30.08529959,-98.76846102,58.92129363,HOT_JAM,HOT-JAM-13,HOT-13_JAM-13,PRO_OLD_LIE_ZOO_PIG_MOO,HOT-PRO-13_HOT-OLD-13_HOT-LIE-13_JAM-ZOO-11_JAM-PIG-13_JAM-MOO-13,HOT-PRO_HOT-OLD_HOT-LIE_JAM-ZOO_JAM-PIG_JAM-MOO,PRO-13_OLD-13_LIE-13_ZOO-11_PIG-13_MOO-10,0,outer,mid
HOT-OLD,13,1.174937594,-98.76846102,58.92129363,4.710215594,-65.18592102,70.88896363,HOT_OLD,HOT-OLD-13,HOT-13_OLD-13,PRO_JAM_LIE_LAB_TAU_ZAP_EVE_FOG,HOT-PRO-13_HOT-JAM-13_HOT-LIE-13_LAB-OLD-13_OLD-ZAP-13_OLD-TAU-14_EVE-OLD-14_FOG-OLD-14,HOT-PRO_HOT-JAM_HOT-LIE_LAB-OLD_OLD-TAU_OLD-ZAP_EVE-OLD_FOG-OLD,PRO-13_JAM-13_LIE-13_LAB-13_ZAP-13_TAU-14_EVE-14_FOG-14,0,outer,mid
HOT-LIE,13,4.710215594,-98.76846102,51.24466863,23.32732159,-72.88615602,58.92129363,HOT_LIE,HOT-LIE-13,HOT-13_LIE-13,PRO_JAM_OLD_ZOO_EVE,HOT-PRO-13_HOT-JAM-13_HOT-OLD-13_LIE-ZOO-11_EVE-LIE-14,HOT-PRO_HOT-JAM_HOT-OLD_LIE-ZOO_EVE-LIE,PRO-13_JAM-13_OLD-13_ZOO-11_EVE-14,0,in_to_out,mid
JAM-PIG,13,5.820940594,-117.48782,33.97493563,30.08529959,-105.085851,49.11054163,JAM_PIG,JAM-PIG-13,JAM-13_PIG-13,ZOO_HOT_MOO_EGG_PRO,JAM-ZOO-11_HOT-JAM-13_JAM-MOO-13_EGG-PIG-10_PIG-PRO-13,JAM-ZOO_HOT-JAM_JAM-MOO_EGG-PIG_PIG-PRO,ZOO-11_HOT-13_MOO-10_EGG-10_PRO-13,0,in_to_out,mid
LAB-TAU,13,-37.12603241,-72.32935502,60.27586463,-19.31480241,-50.45840702,62.35637563,LAB_TAU,LAB-TAU-13,LAB-13_TAU-13,BUG_LAM_YAK_ZAP_OLD_TRY,LAB-YAK-13_LAB-ZAP-13_LAB-OLD-13_BUG-LAB-12_LAB-LAM-12_OLD-TAU-14_TAU-TRY-6,BUG-LAB_LAB-LAM_LAB-YAK_LAB-ZAP_LAB-OLD_TAU-TRY_OLD-TAU,YAK-13_ZAP-13_OLD-13_BUG-12_LAM-12_OLD-14_TRY-6,0,in_to_out,left
LAB-ZAP,13,-37.12603241,-88.78774802,49.77636063,-18.45769141,-72.32935502,62.35637563,LAB_ZAP,LAB-ZAP-13,LAB-13_ZAP-13,BUG_LAM_YAK_TAU_OLD_PRO,LAB-YAK-13_LAB-TAU-13_LAB-OLD-13_BUG-LAB-12_LAB-LAM-12_OLD-ZAP-13_PRO-ZAP-13,BUG-LAB_LAB-LAM_LAB-YAK_LAB-TAU_LAB-OLD_OLD-ZAP_PRO-ZAP,YAK-13_TAU-13_OLD-13_BUG-12_LAM-12_OLD-13_PRO-13,0,in_to_out,left
LAB-OLD,13,-37.12603241,-72.32935502,62.35637563,1.174937594,-65.18592102,70.88896363,LAB_OLD,LAB-OLD-13,LAB-13_OLD-13,BUG_LAM_YAK_TAU_ZAP_HOT_EVE_FOG,LAB-YAK-13_LAB-TAU-13_LAB-ZAP-13_BUG-LAB-12_LAB-LAM-12_HOT-OLD-13_OLD-ZAP-13_OLD-TAU-14_EVE-OLD-14_FOG-OLD-14,BUG-LAB_LAB-LAM_LAB-YAK_LAB-TAU_LAB-ZAP_HOT-OLD_OLD-TAU_OLD-ZAP_EVE-OLD_FOG-OLD,YAK-13_TAU-13_ZAP-13_BUG-12_LAM-12_HOT-13_ZAP-13_TAU-14_EVE-14_FOG-14,0,outer,mid
OLD-ZAP,13,-18.45769141,-88.78774802,49.77636063,1.174937594,-65.18592102,70.88896363,OLD_ZAP,OLD-ZAP-13,OLD-13_ZAP-13,HOT_LAB_TAU_EVE_FOG_PRO,HOT-OLD-13_LAB-OLD-13_OLD-TAU-14_EVE-OLD-14_FOG-OLD-14_LAB-ZAP-13_PRO-ZAP-13,HOT-OLD_LAB-OLD_OLD-TAU_EVE-OLD_FOG-OLD_LAB-ZAP_PRO-ZAP,HOT-13_LAB-13_TAU-14_EVE-14_FOG-14_LAB-13_PRO-13,0,in_to_out,mid
PIG-PRO,13,-20.54790941,-117.48782,33.97493563,5.820940594,-114.716143,50.09094763,PIG_PRO,PIG-PRO-13,PIG-13_PRO-13,EGG_JAM_GOO_HOT_ZAP_YAK_ALL,EGG-PIG-10_JAM-PIG-13_GOO-PRO-13_HOT-PRO-13_PRO-ZAP-13_PRO-YAK-13_ALL-PRO-10,EGG-PIG_JAM-PIG_GOO-PRO_HOT-PRO_PRO-ZAP_PRO-YAK_ALL-PRO,EGG-10_JAM-13_GOO-13_HOT-13_ZAP-13_YAK-13_ALL-10,0,in_to_out,mid
PRO-ZAP,13,-20.54790941,-114.716143,49.77636063,-18.45769141,-88.78774802,50.09094763,PRO_ZAP,PRO-ZAP-13,PRO-13_ZAP-13,GOO_HOT_PIG_YAK_ALL_LAB_OLD,GOO-PRO-13_HOT-PRO-13_PIG-PRO-13_PRO-YAK-13_ALL-PRO-10_LAB-ZAP-13_OLD-ZAP-13,GOO-PRO_HOT-PRO_PIG-PRO_PRO-YAK_ALL-PRO_LAB-ZAP_OLD-ZAP,GOO-13_HOT-13_PIG-13_YAK-13_ALL-10_LAB-13_OLD-13,0,in_to_out,left
PRO-YAK,13,-44.92779141,-114.716143,49.47698363,-20.54790941,-95.14453702,50.09094763,PRO_YAK,PRO-YAK-13,PRO-13_YAK-13,GOO_HOT_PIG_ZAP_ALL_FIG_LAB,GOO-PRO-13_HOT-PRO-13_PIG-PRO-13_PRO-ZAP-13_ALL-PRO-10_LAB-YAK-13_FIG-YAK-12,GOO-PRO_HOT-PRO_PIG-PRO_PRO-ZAP_ALL-PRO_FIG-YAK_LAB-YAK,GOO-13_HOT-13_PIG-13_ZAP-13_ALL-10_LAB-13_FIG-12,0,outer,left
ACT-ASH,12,-70.85630941,-36.11951702,48.08552363,-49.11285441,-22.85043002,49.93942863,ACT_ASH,ACT-ASH-12,ACT-12_ASH-12,DUH_LAM_ART_LAX_BUG_HAM,ACT-LAM-12_ACT-DUH-6_ART-ASH-12_ASH-LAM-12_ASH-LAX-12_ASH-BUG-12_ASH-HAM-12,ACT-DUH_ACT-LAM_ART-ASH_ASH-LAM_ASH-LAX_ASH-BUG_ASH-HAM,LAM-12_DUH-6_ART-12_LAM-12_LAX-12_BUG-12_HAM-6,0,in_to_out,left
ACT-LAM,12,-49.51198841,-46.33818502,48.08552363,-49.11285441,-22.85043002,61.93299363,ACT_LAM,ACT-LAM-12,ACT-12_LAM-12,DUH_ASH_LAB_TRY,ACT-ASH-12_ACT-DUH-6_ASH-LAM-12_LAB-LAM-12_LAM-TRY-12,ACT-DUH_ACT-ASH_ASH-LAM_LAB-LAM_LAM-TRY,ASH-12_DUH-6_ASH-12_LAB-12_TRY-6,0,in_to_out,left
ART-FIG,12,-85.24824141,-94.26845802,26.52474063,-68.95094441,-58.83866602,33.62420063,ART_FIG,ART-FIG-12,ART-12_FIG-12,ASH_MAD_KIT_BUG_KEY_GOO_NOR_YAK,ART-ASH-12_ART-MAD-12_ART-KIT-12_BUG-FIG-12_FIG-KEY-12_FIG-GOO-12_FIG-NOR-12_FIG-YAK-12,ART-ASH_ART-MAD_ART-KIT_BUG-FIG_FIG-KEY_FIG-GOO_FIG-NOR_FIG-YAK,ASH-12_MAD-12_KIT-9_BUG-12_KEY-12_GOO-12_NOR-12_YAK-12,0,outer,left
ART-ASH,12,-85.24824141,-58.83866602,26.52474063,-70.85630941,-36.11951702,49.93942863,ART_ASH,ART-ASH-12,ART-12_ASH-12,FIG_MAD_KIT_ACT_LAM_LAX_BUG_HAM,ART-FIG-12_ART-MAD-12_ART-KIT-12_ACT-ASH-12_ASH-LAM-12_ASH-LAX-12_ASH-BUG-12_ASH-HAM-12,ART-FIG_ART-MAD_ART-KIT_ACT-ASH_ASH-LAM_ASH-LAX_ASH-BUG_ASH-HAM,FIG-12_MAD-12_KIT-9_ACT-12_LAM-12_LAX-12_BUG-12_HAM-6,0,outer,left
