Node_with_Module,Node,Module,X,Y,Z,Neighbor_Nodes,Bars,Physical_Bars,Physical_Nodes,Ground
KEG-11,KEG,8,83.77172959,-61.85164402,10.55548263,WHY_ODD_TAR_WAS_LUG,KEG-WHY_KEG-ODD_KEG-TAR_KEG-WAS_KEG-LUG,KEG-ODD-11_KEG-TAR-11_KEG-WAS-11_KEG-LUG-11_KEG-WHY-8_KEG-TAR-8_KEG-LUG-8,ODD-11_TAR-11_WAS-11_LUG-11_WHY-8_TAR-8_LUG-8,0
DOG-9,DOG,9,-109.3831304,-20.90173802,-35.81172137,BAR_CHI_PAW,BAR-DOG_CHI-DOG_DOG-PAW,BAR-DOG-4_DOG-PAW-4_BAR-DOG-9_CHI-DOG-9,BAR-4_PAW-4_BAR-9_CHI-9,0
WIG-9,WIG,9,-83.42824041,-103.036941,-20.98122137,KEY_USE_WOW,KEY-WIG_USE-WIG_WIG-WOW,KEY-WIG-9_USE-WIG-9_WIG-WOW-9,KEY-9_USE-9_WOW-9,0
LUG-11,LUG,8,87.02662859,-36.21138802,-5.755776372,FIX_KEG_PAY_WHY,FIX-LUG_KEG-LUG_LUG-PAY_LUG-WHY,FIX-LUG-11_KEG-LUG-11_KEG-LUG-8_LUG-PAY-8_LUG-WHY-8,FIX-11_KEG-11_KEG-8_PAY-8_WHY-8,0
ORC-2,ORC,2,101.1758146,38.13227498,-80.54947137,ASK_BOY_CIS_TAG,ASK-ORC_BOY-ORC_CIS-ORC_ORC-TAG,ASK-ORC-2_BOY-ORC-2_CIS-ORC-2_ORC-TAG-2,ASK-2_BOY-2_CIS-2_TAG-2,0
RUM-5,RUM,5,-19.97606541,133.05074,-26.66302937,GUT_HOW_PIE_REF_SIP,GUT-RUM_HOW-RUM_PIE-RUM_REF-RUM_RUM-SIP,GUT-RUM-3_RUM-SIP-3_HOW-RUM-5_REF-RUM-5_PIE-RUM-1,GUT-3_SIP-3_HOW-5_REF-5_PIE-1,1
WIZ-4,WIZ,4,-94.22729741,61.19367898,16.15277063,GIN_SAY_VOW_ZZZ,GIN-WIZ_SAY-WIZ_VOW-WIZ_WIZ-ZZZ,GIN-WIZ-4_SAY-WIZ-4_VOW-WIZ-6_WIZ-ZZZ-4,GIN-4_SAY-4_VOW-6_ZZZ-6,0
TOY-7,TOY,7,37.08808359,78.05762498,53.34773463,ADO_DUB_EON_JOB_NIL,ADO-TOY_DUB-TOY_EON-TOY_JOB-TOY_NIL-TOY,ADO-TOY-5_DUB-TOY-5_JOB-TOY-5_NIL-TOY-5_EON-TOY-7_NIL-TOY-7,ADO-5_DUB-5_JOB-5_NIL-5_EON-7_NIL-7,0
NIL-5,NIL,7,22.39774359,57.19140898,50.77433863,EON_ERA_TOY_WET_YES,EON-NIL_ERA-NIL_NIL-TOY_NIL-WET_NIL-YES,NIL-TOY-5_EON-NIL-7_ERA-NIL-7_NIL-TOY-7_NIL-WET-7_NIL-YES-7,TOY-5_EON-7_ERA-7_TOY-7_WET-7_YES-7,0
TOY-5,TOY,7,34.48611959,80.90008598,51.65415463,ADO_DUB_EON_JOB_NIL,ADO-TOY_DUB-TOY_EON-TOY_JOB-TOY_NIL-TOY,ADO-TOY-5_DUB-TOY-5_JOB-TOY-5_NIL-TOY-5_EON-TOY-7_NIL-TOY-7,ADO-5_DUB-5_JOB-5_NIL-5_EON-7_NIL-7,0
ADO-5,ADO,5,11.85316059,92.98717298,38.38084263,DUB_TOY_WAR_ELF,ADO-DUB_ADO-TOY_ADO-WAR_ADO-ELF,ADO-DUB-5_ADO-TOY-5_ADO-WAR-5_ADO-ELF-5,DUB-5_TOY-5_WAR-5_ELF-1,0
TUX-2,TUX,2,107.8582086,-11.23492602,-23.19177837,FOX_GAS,FOX-TUX_GAS-TUX,FOX-TUX-2_GAS-TUX-11,FOX-2_GAS-11,0
LAM-12,LAM,12,-49.51198841,-46.33818502,61.93299363,ACT_ASH_BUG_TAU_TRY,ACT-LAM_ASH-LAM_BUG-LAM_LAM-TAU_LAM-TRY,ACT-LAM-12_ASH-LAM-12_BUG-LAM-12_LAM-TAU-12_LAM-TRY-12,ACT-12_ASH-12_BUG-12_TAU-6_TRY-6,0
WET-7,WET,7,55.73786259,71.53245898,30.98683663,ARM_BRO_DUB_NIL_YES,ARM-WET_BRO-WET_DUB-WET_NIL-WET_WET-YES,ARM-WET-1_DUB-WET-1_BRO-WET-7_NIL-WET-7_WET-YES-7,ARM-1_DUB-1_BRO-7_NIL-7_YES-7,0
OVA-1,OVA,1,37.55681159,148.781207,-44.57590737,LEG_NIX_PIE_RAD,LEG-OVA_NIX-OVA_OVA-PIE_OVA-RAD,LEG-OVA-1_NIX-OVA-1_OVA-PIE-1_OVA-RAD-1,LEG-1_NIX-1_PIE-1_RAD-1,0
NIL-7,NIL,7,25.22632359,54.72796798,52.16379663,EON_ERA_TOY_WET_YES,EON-NIL_ERA-NIL_NIL-TOY_NIL-WET_NIL-YES,NIL-TOY-5_EON-NIL-7_ERA-NIL-7_NIL-TOY-7_NIL-WET-7_NIL-YES-7,TOY-5_EON-7_ERA-7_TOY-7_WET-7_YES-7,0
WET-1,WET,7,54.51494159,76.25100098,26.61509863,ARM_BRO_DUB_NIL_YES,ARM-WET_BRO-WET_DUB-WET_NIL-WET_WET-YES,ARM-WET-1_DUB-WET-1_BRO-WET-7_NIL-WET-7_WET-YES-7,ARM-1_DUB-1_BRO-7_NIL-7_YES-7,0
POP-7,POP,7,80.11344359,20.84592298,39.43647463,EON_EYE_MAC,EON-POP_EYE-POP_MAC-POP,EON-POP-7_EYE-POP-7_MAC-POP-7,EON-7_EYE-7_MAC-7,0
LAX-12,LAX,6,-77.21039241,-16.97610502,26.33721463,BUG_HAM_ICE_MAD_NAN,BUG-LAX_HAM-LAX_ICE-LAX_LAX-MAD_LAX-NAN,BUG-LAX-12_LAX-MAD-12_HAM-LAX-6_ICE-LAX-6_LAX-NAN-6,BUG-12_MAD-12_HAM-6_ICE-6_NAN-6,0
GEL-10,GEL,10,53.08506359,-136.052756,7.895627628,DAD_EAR_SEX_PHI_ROB,DAD-GEL_EAR-GEL_GEL-SEX_GEL-PHI_GEL-ROB,DAD-GEL-10_EAR-GEL-10_GEL-SEX-10_GEL-ROB-10_GEL-PHI-10,DAD-10_EAR-10_SEX-10_ROB-10_PHI-8,0
PAW-4,PAW,4,-113.3547044,18.42387798,-36.97350437,CUP_DAY_DOG_SAY_VAN,CUP-PAW_DAY-PAW_DOG-PAW_PAW-SAY_PAW-VAN,CUP-PAW-4_DAY-PAW-4_DOG-PAW-4_PAW-SAY-4_PAW-VAN-4,CUP-4_DAY-4_DOG-4_SAY-4_VAN-4,0
ACE-7,ACE,7,82.95430959,41.79066798,19.02546163,BRO_EYE_NOM_HIT,ACE-BRO_ACE-EYE_ACE-NOM_ACE-HIT,ACE-BRO-7_ACE-EYE-7_ACE-NOM-7_ACE-HIT-7,BRO-7_EYE-7_NOM-7_HIT-7,0
JUG-6,JUG,6,-5.433488406,37.92189098,71.05300363,ERA_JOB_PLY_RIB_MOP,ERA-JUG_JOB-JUG_JUG-PLY_JUG-RIB_JUG-MOP,JOB-JUG-5_JUG-PLY-5_ERA-JUG-6_JUG-PLY-6_JUG-RIB-6_JUG-MOP-6,JOB-5_PLY-5_ERA-6_PLY-6_RIB-6_MOP-6,0
PLY-5,PLY,6,-22.25168941,55.30934898,47.80186763,FAN_JOB_JUG_SOY_VOW,FAN-PLY_JOB-PLY_JUG-PLY_PLY-SOY_PLY-VOW,JOB-PLY-5_JUG-PLY-5_PLY-VOW-5_FAN-PLY-6_JUG-PLY-6_PLY-SOY-6_PLY-VOW-6,JOB-5_JUG-5_VOW-5_FAN-6_JUG-6_SOY-6_VOW-6,0
OLD-14,OLD,14,-0.811181406,-60.86001002,71.98093063,EVE_FOG_HOT_LAB_TAU,EVE-OLD_FOG-OLD_HOT-OLD_LAB-OLD_OLD-TAU,HOT-OLD-13_LAB-OLD-13_OLD-TAU-13_EVE-OLD-14_FOG-OLD-14_OLD-TAU-14,HOT-13_LAB-13_TAU-13_EVE-14_FOG-14_TAU-14,0
GIN-4,GIN,6,-89.79028241,31.51131598,13.93948363,BED_DAY_WIZ_TAX_ICE,BED-GIN_DAY-GIN_GIN-WIZ_GIN-TAX_GIN-ICE,BED-GIN-4_DAY-GIN-4_GIN-WIZ-4_GIN-TAX-4_GIN-ICE-4_GIN-ICE-6,BED-4_DAY-4_WIZ-4_TAX-4_ICE-4_ICE-6,0
GIN-6,GIN,6,-90.01991741,31.45906698,17.70368663,BED_DAY_WIZ_TAX_ICE,BED-GIN_DAY-GIN_GIN-WIZ_GIN-TAX_GIN-ICE,BED-GIN-4_DAY-GIN-4_GIN-WIZ-4_GIN-TAX-4_GIN-ICE-4_GIN-ICE-6,BED-4_DAY-4_WIZ-4_TAX-4_ICE-4_ICE-6,0
DRY-5,DRY,5,-56.95802341,99.52146798,25.78648963,REF_SHY_FLY_FUN,DRY-REF_DRY-SHY_DRY-FLY_DRY-FUN,DRY-REF-5_DRY-SHY-5_DRY-FLY-5_DRY-FUN-5,REF-5_SHY-5_FLY-5_FUN-5,0
LID-3,LID,3,-75.29686741,66.12933398,-99.65481637,AIM_BOX_EGO_HUG_WAX,AIM-LID_BOX-LID_EGO-LID_HUG-LID_LID-WAX,AIM-LID-3_EGO-LID-3_LID-WAX-3_BOX-LID-4_HUG-LID-4,AIM-3_EGO-3_WAX-3_BOX-4_HUG-4,1
WOW-9,WOW,9,-59.45124641,-124.594124,-20.00325837,GOO_KEY_NEW_SAD_WIG,GOO-WOW_KEY-WOW_NEW-WOW_SAD-WOW_WIG-WOW,GOO-WOW-10_NEW-WOW-10_SAD-WOW-10_KEY-WOW-9_WIG-WOW-9,GOO-10_NEW-10_SAD-10_KEY-9_WIG-9,0
REF-5,REF,5,-28.63881841,97.75430098,25.92900463,BOA_DRY_RUM_VOW,BOA-REF_DRY-REF_REF-RUM_REF-VOW,BOA-REF-5_DRY-REF-5_REF-RUM-5_REF-VOW-5,BOA-5_DRY-5_RUM-5_VOW-5,0
PIG-10,PIG,13,6.241364594,-121.224164,32.61002663,EGG_MOO_RUG_ZAP_PRO,EGG-PIG_MOO-PIG_PIG-RUG_PIG-ZAP_PIG-PRO,EGG-PIG-10_MOO-PIG-10_PIG-RUG-10_PIG-ZAP-13_PIG-PRO-13,EGG-10_MOO-10_RUG-10_ZAP-13_PRO-13,0
JAM-11,JAM,13,31.93390459,-102.456159,48.95968163,HOT_ZOO_MOO,HOT-JAM_JAM-ZOO_JAM-MOO,JAM-ZOO-11_HOT-JAM-13_JAM-MOO-13,ZOO-11_HOT-13_MOO-10,0
SAD-10,SAD,10,-46.30678341,-142.987594,11.08167163,ALL_GOO_HIP_KEY_WOW,ALL-SAD_GOO-SAD_HIP-SAD_KEY-SAD_SAD-WOW,ALL-SAD-10_GOO-SAD-10_HIP-SAD-10_SAD-WOW-10_KEY-SAD-9,ALL-10_GOO-10_HIP-10_WOW-10_KEY-9,0
SHY-5,SHY,5,-28.92061941,125.976734,7.891281628,BOA_DRY_HOW_INK,BOA-SHY_DRY-SHY_HOW-SHY_INK-SHY,BOA-SHY-5_DRY-SHY-5_HOW-SHY-5_INK-SHY-3,BOA-5_DRY-5_HOW-5_INK-3,0
KEY-9,KEY,9,-69.64055541,-117.391416,7.820439628,FIG_GOO_WOW_SAD_WIG,FIG-KEY_GOO-KEY_KEY-WOW_KEY-SAD_KEY-WIG,FIG-KEY-12_GOO-KEY-12_KEY-WOW-9_KEY-WIG-9_KEY-SAD-9,FIG-12_GOO-12_WOW-9_WIG-9_SAD-10,0
KIT-9,KIT,9,-93.70142841,-68.56138902,-19.98796437,AGE_ART_NOR_ONO,AGE-KIT_ART-KIT_KIT-NOR_KIT-ONO,AGE-KIT-9_KIT-NOR-9_KIT-ONO-9_ART-KIT-12,AGE-9_NOR-9_ONO-9_ART-12,0
IVY-2,IVY,7,94.59196259,13.11335398,-16.07717937,DUI_EYE_GAS_SUN,DUI-IVY_EYE-IVY_GAS-IVY_IVY-SUN,DUI-IVY-2_IVY-SUN-2_EYE-IVY-7_IVY-SUN-7_GAS-IVY-11,DUI-2_SUN-2_EYE-7_SUN-7_GAS-11,0
BOX-4,BOX,4,-102.3783024,45.64410998,-89.24967437,HUG_LID_EGO_VAN,BOX-HUG_BOX-LID_BOX-EGO_BOX-VAN,BOX-HUG-4_BOX-VAN-4_BOX-LID-4_BOX-EGO-4,HUG-4_VAN-4_LID-3_EGO-3,1
MAY-3,MAY,3,-42.89736841,147.070363,-46.28103337,HEX_INK_SIP,HEX-MAY_INK-MAY_MAY-SIP,HEX-MAY-3_INK-MAY-3_MAY-SIP-3,HEX-3_INK-3_SIP-3,0
FOR-10,FOR,10,-1.859306406,-159.398511,-11.69254437,EGG_OAK_GET_HIP,EGG-FOR_FOR-OAK_FOR-GET_FOR-HIP,EGG-FOR-10_FOR-OAK-10_FOR-GET-10_FOR-HIP-10,EGG-10_OAK-10_GET-10_HIP-10,0
ODD-11,ODD,11,85.97783059,-36.78945902,22.52835163,AIR_COW_FIX_GAS_KEG,AIR-ODD_COW-ODD_FIX-ODD_GAS-ODD_KEG-ODD,AIR-ODD-11_COW-ODD-11_FIX-ODD-11_GAS-ODD-11_KEG-ODD-11,AIR-11_COW-11_FIX-11_GAS-11_KEG-11,0
EVE-14,EVE,14,30.91119559,-41.28148002,69.58921863,FAX_OLD_IRE,EVE-FAX_EVE-OLD_EVE-IRE,EVE-OLD-14_EVE-IRE-14_EVE-FAX-14,OLD-14_IRE-14_FAX-11,0
OAR-3,OAR,3,-102.5536564,87.41918798,-42.43610337,AGO_EGO_GYM_MIX_MOM,AGO-OAR_EGO-OAR_GYM-OAR_MIX-OAR_MOM-OAR,AGO-OAR-3_EGO-OAR-3_GYM-OAR-3_MIX-OAR-3_MOM-OAR-3,AGO-3_EGO-3_GYM-3_MIX-3_MOM-3,0
JAR-8,JAR,8,84.01051459,-54.19003002,-46.44022937,HAY_WIN_PAY_YAY_SAW,HAY-JAR_JAR-WIN_JAR-PAY_JAR-YAY_JAR-SAW,HAY-JAR-8_JAR-WIN-8_JAR-PAY-8_JAR-YAY-8_JAR-SAW-8,HAY-8_WIN-8_PAY-8_YAY-8_SAW-8,0
AGO-3,AGO,3,-77.59085641,99.85877998,-32.02837637,ALA_MIX_OAR_MOM_FLY,AGO-ALA_AGO-MIX_AGO-OAR_AGO-MOM_AGO-FLY,AGO-ALA-3_AGO-MIX-3_AGO-OAR-3_AGO-MOM-3_AGO-FLY-3,ALA-3_MIX-3_OAR-3_MOM-3_FLY-3,0
ETA-2,ETA,8,97.82119359,-10.49737002,-50.66639537,BAH_BOY_FOX_PAY,BAH-ETA_BOY-ETA_ETA-FOX_ETA-PAY,BAH-ETA-2_BOY-ETA-2_ETA-FOX-2_BAH-ETA-8_ETA-PAY-8,BAH-2_BOY-2_FOX-2_BAH-8_PAY-8,0
GAS-11,GAS,11,98.01878059,-13.78822502,8.027349628,EYE_FIX_IVY_ODD_TUX,EYE-GAS_FIX-GAS_GAS-IVY_GAS-ODD_GAS-TUX,FIX-GAS-11_GAS-ODD-11_EYE-GAS-7_GAS-IVY-11_GAS-TUX-11,FIX-11_ODD-11_EYE-7_IVY-7_TUX-8,0
GUT-3,GUT,3,-58.81736041,125.501099,-49.45211537,ALA_INK_HEX_RUM_OIL,ALA-GUT_GUT-INK_GUT-HEX_GUT-RUM_GUT-OIL,ALA-GUT-3_GUT-INK-3_GUT-HEX-3_GUT-RUM-3_GUT-OIL-3,ALA-3_INK-3_HEX-3_RUM-3_OIL-3,0
DAD-10,DAD,10,25.22672259,-147.27426,0.517395628,GEL_RUG_ROB_GET,DAD-GEL_DAD-RUG_DAD-ROB_DAD-GET,DAD-GEL-10_DAD-RUG-10_DAD-ROB-10_DAD-GET-10,GEL-10_RUG-10_ROB-10_GET-10,0
PLY-6,PLY,6,-25.05522041,53.31458298,49.84175063,FAN_JOB_JUG_SOY_VOW,FAN-PLY_JOB-PLY_JUG-PLY_PLY-SOY_PLY-VOW,JOB-PLY-5_JUG-PLY-5_PLY-VOW-5_FAN-PLY-6_JUG-PLY-6_PLY-SOY-6_PLY-VOW-6,JOB-5_JUG-5_VOW-5_FAN-6_JUG-6_SOY-6_VOW-6,0
GIG-11,GIG,14,47.13816959,-23.18064902,50.88486063,COW_ERA_IRE_YES_LAW,COW-GIG_ERA-GIG_GIG-IRE_GIG-YES_GIG-LAW,COW-GIG-11_ERA-GIG-14_GIG-IRE-14_GIG-LAW-14_GIG-YES-14,COW-11_ERA-14_IRE-14_LAW-14_YES-7,0
BAM-8,BAM,8,73.08419059,-39.61716802,-83.34339637,BAH_YAY_HAY_CIS_WIN,BAH-BAM_BAM-YAY_BAM-HAY_BAM-CIS_BAM-WIN,BAH-BAM-8_BAM-YAY-8_BAM-HAY-8_BAM-WIN-8_BAM-CIS-8,BAH-8_YAY-8_HAY-8_WIN-8_CIS-2,1
NOM-7,NOM,7,76.18738459,86.59016998,-4.606762372,ACE_ARM_BIO_DUI_HIT,ACE-NOM_ARM-NOM_BIO-NOM_DUI-NOM_HIT-NOM,ARM-NOM-1_BIO-NOM-1_DUI-NOM-2_HIT-NOM-2_ACE-NOM-7_HIT-NOM-7,ARM-1_BIO-1_DUI-2_HIT-2_ACE-7_HIT-7,0
WAS-11,WAS,11,71.74941359,-81.86690602,19.97496263,EAR_KEG_PHI_TAR_ZOO,EAR-WAS_KEG-WAS_PHI-WAS_TAR-WAS_WAS-ZOO,EAR-WAS-11_KEG-WAS-11_PHI-WAS-11_TAR-WAS-11_WAS-ZOO-11,EAR-11_KEG-11_PHI-11_TAR-11_ZOO-11,0
GIG-14,GIG,14,41.95506859,-21.83033602,51.21567163,COW_ERA_IRE_YES_LAW,COW-GIG_ERA-GIG_GIG-IRE_GIG-YES_GIG-LAW,COW-GIG-11_ERA-GIG-14_GIG-IRE-14_GIG-LAW-14_GIG-YES-14,COW-11_ERA-14_IRE-14_LAW-14_YES-7,0
NOM-2,NOM,7,76.73077159,86.61888398,-8.750120372,ACE_ARM_BIO_DUI_HIT,ACE-NOM_ARM-NOM_BIO-NOM_DUI-NOM_HIT-NOM,ARM-NOM-1_BIO-NOM-1_DUI-NOM-2_HIT-NOM-2_ACE-NOM-7_HIT-NOM-7,ARM-1_BIO-1_DUI-2_HIT-2_ACE-7_HIT-7,0
TUX-8,TUX,2,108.4933236,-15.46935902,-22.75135137,FOX_GAS,FOX-TUX_GAS-TUX,FOX-TUX-2_GAS-TUX-11,FOX-2_GAS-11,0
PHI-8,PHI,8,73.86403559,-101.253142,1.910047628,GEL_TAR_WAS_SEX_SAW,GEL-PHI_PHI-TAR_PHI-WAS_PHI-SEX_PHI-SAW,PHI-TAR-11_PHI-WAS-11_PHI-TAR-8_PHI-SEX-8_PHI-SAW-8_GEL-PHI-10,TAR-11_WAS-11_TAR-8_SEX-8_SAW-8_GEL-10,0
COP-10,COP,9,-39.98823741,-109.145583,-42.28678237,NEW_TAT_GET_ELK,COP-NEW_COP-TAT_COP-GET_COP-ELK,COP-NEW-10_COP-GET-10_COP-TAT-9_COP-ELK-9,NEW-10_GET-10_TAT-9_ELK-9,1
ALL-10,ALL,10,-21.26114741,-138.6957,32.20581763,PRO_EGG_SAD_RUG,ALL-PRO_ALL-EGG_ALL-SAD_ALL-RUG,ALL-EGG-10_ALL-SAD-10_ALL-RUG-10_ALL-PRO-10,EGG-10_SAD-10_RUG-10_PRO-13,0
SUN-7,SUN,7,104.1034676,36.32947298,1.262630628,DUI_EYE_HIT_IVY_SKY,DUI-SUN_EYE-SUN_HIT-SUN_IVY-SUN_SKY-SUN,DUI-SUN-2_HIT-SUN-2_IVY-SUN-2_SKY-SUN-2_EYE-SUN-7_HIT-SUN-7_IVY-SUN-7,DUI-2_HIT-2_IVY-2_SKY-2_EYE-7_HIT-7_IVY-7,0
LUG-8,LUG,8,89.76299359,-35.23578102,-8.809875372,FIX_KEG_PAY_WHY,FIX-LUG_KEG-LUG_LUG-PAY_LUG-WHY,FIX-LUG-11_KEG-LUG-11_KEG-LUG-8_LUG-PAY-8_LUG-WHY-8,FIX-11_KEG-11_KEG-8_PAY-8_WHY-8,0
JUG-5,JUG,6,-2.629957406,39.91665698,69.01312063,ERA_JOB_PLY_RIB_MOP,ERA-JUG_JOB-JUG_JUG-PLY_JUG-RIB_JUG-MOP,JOB-JUG-5_JUG-PLY-5_ERA-JUG-6_JUG-PLY-6_JUG-RIB-6_JUG-MOP-6,JOB-5_PLY-5_ERA-6_PLY-6_RIB-6_MOP-6,0
SUN-2,SUN,7,105.0021466,37.50039698,-2.583674372,DUI_EYE_HIT_IVY_SKY,DUI-SUN_EYE-SUN_HIT-SUN_IVY-SUN_SKY-SUN,DUI-SUN-2_HIT-SUN-2_IVY-SUN-2_SKY-SUN-2_EYE-SUN-7_HIT-SUN-7_IVY-SUN-7,DUI-2_HIT-2_IVY-2_SKY-2_EYE-7_HIT-7_IVY-7,0
ARM-1,ARM,1,65.19910059,101.295225,14.24669263,BRO_BIO_WET_DUB_NOM,ARM-BRO_ARM-BIO_ARM-WET_ARM-DUB_ARM-NOM,ARM-BIO-1_ARM-WET-1_ARM-DUB-1_ARM-NOM-1_ARM-BRO-1,BIO-1_WET-1_DUB-1_NOM-1_BRO-7,0
SIP-3,SIP,3,-28.66803741,143.011165,-69.18081237,HEX_MAY_RUM_WAX,HEX-SIP_MAY-SIP_RUM-SIP_SIP-WAX,HEX-SIP-3_MAY-SIP-3_RUM-SIP-3_SIP-WAX-3,HEX-3_MAY-3_RUM-3_WAX-3,1
SKY-2,SKY,2,112.3883416,35.23947098,-28.36083737,FOX_SUN_TUB,FOX-SKY_SKY-SUN_SKY-TUB,FOX-SKY-2_SKY-SUN-2_SKY-TUB-2,FOX-2_SUN-2_TUB-2,0
HIT-7,HIT,7,96.86061759,65.50574698,4.395899628,ACE_BRO_DIG_SUN_NOM,ACE-HIT_BRO-HIT_DIG-HIT_HIT-SUN_HIT-NOM,DIG-HIT-2_HIT-SUN-2_HIT-NOM-2_ACE-HIT-7_BRO-HIT-7_HIT-SUN-7_HIT-NOM-7,DIG-2_SUN-2_NOM-2_ACE-7_BRO-7_SUN-7_NOM-7,0
COP-9,COP,9,-42.95671341,-101.868626,-45.03855737,NEW_TAT_GET_ELK,COP-NEW_COP-TAT_COP-GET_COP-ELK,COP-NEW-10_COP-GET-10_COP-TAT-9_COP-ELK-9,NEW-10_GET-10_TAT-9_ELK-9,1
OIL-5,OIL,5,-55.28968041,101.814954,-2.314150372,ALA_FLY_GUT_INK,ALA-OIL_FLY-OIL_GUT-OIL_INK-OIL,ALA-OIL-3_FLY-OIL-3_GUT-OIL-3_INK-OIL-3_FLY-OIL-5,ALA-3_FLY-3_GUT-3_INK-3_FLY-5,0
HIT-2,HIT,7,97.67347859,66.47715898,0.875633628,ACE_BRO_DIG_SUN_NOM,ACE-HIT_BRO-HIT_DIG-HIT_HIT-SUN_HIT-NOM,DIG-HIT-2_HIT-SUN-2_HIT-NOM-2_ACE-HIT-7_BRO-HIT-7_HIT-SUN-7_HIT-NOM-7,DIG-2_SUN-2_NOM-2_ACE-7_BRO-7_SUN-7_NOM-7,0
